mprop_address_raw,mprop_address,standardized
"1641 W EDGERTON AV UNIT M, MILWAUKEE, WI 53221","1641 W EDGERTON AVE, UNIT M, MILWAUKEE, WI 53221",TRUE
"1642 N 16TH ST, MILWAUKEE, WI 53205","1642 N 16TH ST, MILWAUKEE, WI 53205",TRUE
"1642 S 34TH ST, MILWAUKEE, WI 53215","1642 S 34TH ST, MILWAUKEE, WI 53215",TRUE
"1643 S 44TH ST, MILWAUKEE, WI 53214","1643 S 44TH ST, MILWAUKEE, WI 53214",TRUE
"1644 N 68TH ST, WAUWATOSA, WI 53213","1644 N 68TH ST, MILWAUKEE, WI 53213",TRUE
"1644 S 3RD ST, MILWAUKEE, WI 53204","1644 S 3RD ST, MILWAUKEE, WI 53204",TRUE
"1644 S 3RD ST, MILWAUKEE, WI 53215","1644 S 3RD ST, MILWAUKEE, WI 53204",TRUE
"1644 S 3RD ST, MILWAUKEE, WI WI532","1644 S 3RD ST WI532, MILWAUKEE, WI 53204",TRUE
"1645 N 22ND ST, MILWAUKEE, WI 53205","1645 N 22ND ST, MILWAUKEE, WI 53205",TRUE
"1645 N 24TH PL, MILWAUKEE, WI 53205","1645 N 24TH PL, MILWAUKEE, WI 53205",TRUE
"1645 N 68TH ST, WAUWATOSA, WI 53213","1645 N 68TH ST, MILWAUKEE, WI 53213",TRUE
"1645 N ALBANY AV UN 1, CHICAGO, IL 60647","1645 N ALBANY AVE 1, CHICAGO, IL 60647",TRUE
"1645 N MAYFLOWER CT, MILWAUKEE, WI 53205","1645 N MAYFLOWER CT, MILWAUKEE, WI 53205",TRUE
"1646 HILTON HEAD CT APT 1218, EL CAJON, WI 92019","1646 HILTON HEAD CT, APT 1218, EL CAJON, CA 92019",TRUE
"1646 N PROSPECT AV UNIT 505, MILWAUKEE, WI 53202","1646 N PROSPECT AVE, APT 505, MILWAUKEE, WI 53202",TRUE
"1646 W HALSEY AV, MILWAUKEE, WI 53221","1646 W HALSEY AV, MILWAUKEE, WI 53221",FALSE
"1647 S 32ND ST, MILWAUKEE, WI 53215","1647 S 32ND ST, MILWAUKEE, WI 53215",TRUE
"16478 BEACH BL PMB 156, WESTMINISTER, CA 92683","16478 BEACH BLVD 156, WESTMINSTER, CA 92683",TRUE
"16478 BEACH BL PMB 156, WESTMINSTER, CA 92683","16478 BEACH BLVD 156, WESTMINSTER, CA 92683",TRUE
"1648 CAPITAL AV, MADISON, WI 53705","1648 CAPITAL AVE, MADISON, WI 53705",TRUE
"1648 S 8TH ST, MILWAUKEE, WI 53204","1648 S 8TH ST, MILWAUKEE, WI 53204",TRUE
"1648 SWALLOW DR, GRAFTON, WI 53024","1648 SWALLOW DR, GRAFTON, WI 53024",TRUE
"1649 S 29TH ST, MILWAUKEE, WI 53215","1649 S 29TH ST, MILWAUKEE, WI 53215",TRUE
"1649 S LA ST, SEATTLE, WA 98144","1649 S LANE ST, SEATTLE, WA 98144",TRUE
"165 N 66TH ST, MILWAUKEE, WI 53213","165 N 66TH ST, MILWAUKEE, WI 53213",TRUE
"1650 INVERNESS 11, BILLINGS, MT 59105","1650 INVERNESS DR, UNIT 11, BILLINGS, MT 59105",TRUE
"1651 2ND AV, WALNUT CREEK, CA 94597","1651 2ND AVE, WALNUT CREEK, CA 94597",TRUE
"1651 EDGERTON AV, MILWAUKEE, WI 53122","1651 EDGERTON AV, MILWAUKEE, WI 53122",FALSE
"1651 N FRANKLIN PL, MILWAUKEE, WI 53202","1651 N FRANKLIN PL, MILWAUKEE, WI 53202",TRUE
"1651 W EDGERTON AV UNIT U, MILWAUKEE, WI 53221","1651 W EDGERTON AVE, UNIT U, MILWAUKEE, WI 53221",TRUE
"1651 WILLOW DR, PORT WAHINGTON, WI 53074","1651 WILLOW DR, PORT WASHINGTON, WI 53074",TRUE
"1651 WILLOW DR, PORT WASHINGTON, WI 53074","1651 WILLOW DR, PORT WASHINGTON, WI 53074",TRUE
"16515 PRAIRIE CT, BROOKFIELD, WI 53005","16515 PRAIRIE CT, BROOKFIELD, WI 53005",TRUE
"16515 PRAIRIE CT, BROOKFIELD, WI 53045","16515 PRAIRIE CT, BROOKFIELD, WI 53005",TRUE
"16515 PRAIRIE DR, BROOKFIELD, WI 53005","16515 PRAIRIE CT, BROOKFIELD, WI 53005",TRUE
"16515 PRARIE CT, BROOKFIELD, WI 53005","16515 PRAIRIE CT, BROOKFIELD, WI 53005",TRUE
"1652 LUCKENBACH DR, FORNEY, TX 75126","1652 LUCKENBACH DR, FORNEY, TX 75126",TRUE
"1652 S 29TH ST, MILWAUKEE, WI 53215","1652 S 29TH ST, MILWAUKEE, WI 53215",TRUE
"16520 HILLSDALE DR, BROOKFIELD, WI 53005","16520 HILLSDALE DR, BROOKFIELD, WI 53005",TRUE
"16520 HILLSIDE DR, BROOKFIELD, WI 53005","16520 HILLSIDE DR, BROOKFIELD, WI 53005",FALSE
"16524 BENTLER, DETRIOT, MI 48219","16524 BENTLER ST, DETROIT, MI 48219",TRUE
"1653 N PROSPECT AV UNTI 408, MIWLAUKEE, WI 53202","1653 N PROSPECT AVE, APT 408, MILWAUKEE, WI 53202",TRUE
"1653 S 15TH PL, MILWAUKEE, WI 53204","1653 S 15TH PL, MILWAUKEE, WI 53204",TRUE
"1653 S 24TH ST, MILWAUKEE, WI 53204","1653 S 24TH ST, MILWAUKEE, WI 53204",TRUE
"1653 S 33RD ST, MILWAUKEE, WI 53215","1653 S 33RD ST, MILWAUKEE, WI 53215",TRUE
"16530 TIA, BROOKFIELD, WI 53005","16530 TIA CT, BROOKFIELD, WI 53005",TRUE
"1654 BEHRENS DR, CEDARBURG, WI 53012","1654 BEHRENS DR, CEDARBURG, WI 53012",TRUE
"16540 CHERRY HILL DR, BROOKFIELD, WI 53005","16540 CHERRY HILL DR, BROOKFIELD, WI 53005",TRUE
"16545 GOLF PK, BROOKFIELD, WI 53005","16545 GOLF PKWY, BROOKFIELD, WI 53005",TRUE
"1655 GEBHARDT CT, BROOKFIELD, WI 53005","1655 GEBHARDT CT, BROOKFIELD, WI 53005",TRUE
"1655 N MAYFAIR RD 13831, WAUWATOSA, WI 53226","1655 N MAYFAIR RD, MILWAUKEE, WI 53226",TRUE
"1655 N MAYFAIR RD 26142, WAUWATOSA, WI 53226","1655 N MAYFAIR RD, MILWAUKEE, WI 53226",TRUE
"1655 WESTHAVEN DR, OSHKOSH, WI 54904","1655 WESTHAVEN DR, OSHKOSH, WI 54904",TRUE
"1656 W EDGEWATER, CHICAGO, IL 60660","1656 W EDGEWATER AVE, CHICAGO, IL 60660",TRUE
"1657 N FRANKLIN PL, MILWAUKEE, WI 53202","1657 N FRANKLIN PL, MILWAUKEE, WI 53202",TRUE
"1658 N MILWAUKEE AV 1008216, CHICAGO, IL 60647","1658 N MILWAUKEE AVE 1008216, CHICAGO, IL 60647",TRUE
"1659 N MARSHALL ST, MILWAUKEE, WI 53202","1659 N MARSHALL ST, MILWAUKEE, WI 53202",TRUE
"1659 W OGDEN AV APT 3A, CHICAGO, IL 60612","1659 W OGDEN AVE, APT 3A, CHICAGO, IL 60612",TRUE
"1659B N VAN BUREN ST, MILWAUKEE, WI 53202","1659 N VAN BUREN ST, MILWAUKEE, WI 53202",TRUE
"166 N 67TH ST, MILWAUKEE, WI 53213","166 N 67TH ST, MILWAUKEE, WI 53213",TRUE
"166 SASFAFRAS RD, MOORESVILLE, NC 28115","164 MOORESVILLE BLVD, MOORESVILLE, NC 28115",TRUE
"166 SASSAFRAS RD, MOORESVILLE, WI 28115","166 SASSAFRAS RD, MOORESVILLE, NC 28115",TRUE
"1660 INDIANWOOD DR, BROOKFIELD, WI 53005","1660 INDIANWOOD DR, BROOKFIELD, WI 53005",TRUE
"1660 N PROSPECT AV 1910, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 1910, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV 2008, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 2008, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV 2401, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 2401, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV UN 1910, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 1910, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV UNIT 16, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 16, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV UNIT 170, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 170, MILWAUKEE, WI 53202",TRUE
"1660 N PROSPECT AV UNIT 711, MILWAUKEE, WI 53202","1660 N PROSPECT AVE, UNIT 711, MILWAUKEE, WI 53202",TRUE
"1660 S CHURCH ST SUITE 274, WATERTOWN, WI 53094","1660 S CHURCH ST, STE 274, WATERTOWN, WI 53094",TRUE
"16600 PRAIRIE CT, BROOKFIELD, WI 53005","16600 PRAIRIE CT, BROOKFIELD, WI 53005",TRUE
"16600 W CLEVELAND AV, NEW BERLIN, WI 53151","16600 W CLEVELAND AVE, NEW BERLIN, WI 53151",TRUE
"16601 N 12TH ST UN 1112, PHOENIX, AZ 85022","16601 N 12TH ST, APT 1112, PHOENIX, AZ 85022",TRUE
"16608 135TH ST, LEMONT, IL 60439","16608 135TH ST, LEMONT, IL 60439",TRUE
"1661 S 69TH ST, WEST ALLIS, WI 53213","1661 S 69TH ST, MILWAUKEE, WI 53214",TRUE
"1661 WORTHINGTON RD 100, WEST PALM BEACH, FL 33409","1661 WORTHINGTON RD, STE 100, WEST PALM BEACH, FL 33409",TRUE
"16612 PACKARD ST, HAM LAKE, MN 55304","16612 PACKARD ST, ANDOVER, MN 55304",TRUE
"16625 CHERRY HILL DR, BROOKFIELD, WI 53005","16625 CHERRY HILL DR, BROOKFIELD, WI 53005",TRUE
"16625 S 14TH ST, PHOENIX, AZ 85048","16625 S 14TH ST, PHOENIX, AZ 85048",TRUE
"16626 PANNES AV, COMPTON, CA 90221","16626 S PANNES AVE, COMPTON, CA 90221",TRUE
"16640 W MELVINA ST, BROOKFIELD, WI 53005","16640 W MELVINA ST, BROOKFIELD, WI 53005",TRUE
"16645 CHERRY HILL DR, BROOKFIELD, WI 53005","16645 CHERRY HILL DR, BROOKFIELD, WI 53005",TRUE
"1665 N WATER ST, MILWAUKEE, WI 53202","1665 N WATER ST, MILWAUKEE, WI 53202",TRUE
"1665 N WATER ST, MILWAUKEE, WI 53203","1665 N WATER ST, MILWAUKEE, WI 53202",TRUE
"1665 W OLIVE AV, CHICAGO, IL 60660","1665 W OLIVE AVE, CHICAGO, IL 60660",TRUE
"1665 WOODS WA, LAKE GENEVA, WI 53147","1665 WOODS WAY, LAKE GENEVA, WI 53147",TRUE
"16650 E AV OF THE FOUNTAINS, FOUNTAIN HILLS, AZ 85268","16650 E AV OF THE FOUNTAINS, FOUNTAIN HILLS, AZ 85268",FALSE
"16650 PATRICIA LA, BROOKFIELD, WI 53005","16650 PATRICIA LN, BROOKFIELD, WI 53005",TRUE
"1666 5TH ST, SARASOTA, FL 34236","1666 5TH ST, SARASOTA, FL 34236",TRUE
"16665 ROSEWOOD CT, BROOKFIELD, WI 53005","16665 ROSEWOOD CT, BROOKFIELD, WI 53005",TRUE
"16665 SHORE LINE DR, BROOKFIELD, WI 53005","16665 SHORE LINE DR, BROOKFIELD, WI 53005",TRUE
"16670 LEON TER, BROOKFIELD, WI 53005","16670 LEON TER, BROOKFIELD, WI 53005",TRUE
"16670 LEON TR, BROOKFIELD, WI 53005","16670 LEON TER, BROOKFIELD, WI 53005",TRUE
"16675 W WOODVIEW DR, BROOKFIELD, WI 53005","16675 WOODVIEW DR, BROOKFIELD, WI 53005",TRUE
"16680 GEBHARDT RD, BROOKFIELD, WI 53005","16680 GEBHARDT RD, BROOKFIELD, WI 53005",TRUE
"16680 GEBHARDT RD`, BROOKFIELD, WI 53005","16680 GEBHARDT RD, BROOKFIELD, WI 53005",TRUE
"167 LOWER SHEEP PASTURE RD, EAST SETAUKET, NY 11733","167 LOWER SHEEP PASTURE RD, EAST SETAUKET, NY 11733",TRUE
"167 LOWER SHEEP PASTURE RD, EAST SETAUKET, NY 96734","167 LOWER SHEEP PASTURE RD, EAST SETAUKET, NY 11733",TRUE
"167 LOWER SHEEP PASTURE RD, SETAUKET, NY 11733","167 LOWER SHEEP PASTURE RD, EAST SETAUKET, NY 11733",TRUE
"1670 LILLY LA UNIT D, DAVENPORT, IA 52807","1670 LILLY LN, UNIT D, DAVENPORT, IA 52807",TRUE
"1670 NW 42ND ST, OVERLAND PARK, FL 33309","1670 NW 42ND ST, OAKLAND PARK, FL 33309",TRUE
"1670 S 36TH ST 2, MILWAUKEE, WI 53215","1670 S 36TH ST, APT 2, MILWAUKEE, WI 53215",TRUE
"1670 W DALEHAVEN CR, TUCSON, AZ 85704","1670 W DALEHAVEN CIR, TUCSON, AZ 85704",TRUE
"16701 MELFORD BL SUITE 400, BOWIE, MD 20715","16701 MELFORD BLVD, STE 400, BOWIE, MD 20715",TRUE
"16720 W MELVINA ST, BROOKFIELD, WI 53005","16720 W MELVINA ST, BROOKFIELD, WI 53005",TRUE
"16725 ELDORADO DR, BROOKFIELD, WI 53005","16725 ELDORADO DR, BROOKFIELD, WI 53005",TRUE
"1673 PINEFORD CT, STONE MOUNTAIN, GA 30088","1673 PINEFORD CT, STONE MOUNTAIN, GA 30088",TRUE
"16730 RIDGEVIEW DR, BROOKFIELD, WI 53005","16730 RIDGEVIEW DR, BROOKFIELD, WI 53005",TRUE
"16745 ELDORADO DR, BROOKFIELD, WI 53005","16745 ELDORADO DR, BROOKFIELD, WI 53005",TRUE
"16745 QUEEN ANN DR, BROOKFIELD, WI 53005","16745 QUEEN ANN DR, BROOKFIELD, WI 53005",TRUE
"16745 QUEEN AV DR, BROOKFIELD, WI 53005","16745 QUEEN AV DR, BROOKFIELD, WI 53005",FALSE
"1675 PARKSIDE AV, SAN JOSE, CA 95125","1675 PARKSIDE AVE, SAN JOSE, CA 95125",TRUE
"16750 W HARMONY CT, NEW BERLIN, WI 53151","16750 W HARMONY CT, NEW BERLIN, WI 53151",TRUE
"1676 N FRANKLIN PL, MILWAUKEE, WI 53202","1676 N FRANKLIN PL, MILWAUKEE, WI 53202",TRUE
"16760 WILD CHERRY CT, BROOKFIELD, WI 53005","16760 WILD CHERRY DR, BROOKFIELD, WI 53005",TRUE
"16760 WILD CHERRY DR, BROOKFIELD, WI 53005","16760 WILD CHERRY DR, BROOKFIELD, WI 53005",TRUE
"16767 W SMALL RD, NEW BERLIN, WI 53151","16767 W SMALL RD, NEW BERLIN, WI 53151",TRUE
"1677 N FRANKLIN PL, MILWAUKEE, WI 53202","1677 N FRANKLIN PL, MILWAUKEE, WI 53202",TRUE
"1677 S 52ND DT, MILWAUKEE, WI 53214","1677 S 52ND ST, MILWAUKEE, WI 53214",TRUE
"1679 MOUNTAIRE, SAN JOSE, CA 95138","1679 MOUNTAIRE LN, SAN JOSE, CA 95138",TRUE
"168 CAMPELLTOWN AV, HENDERSON, NV 89105","168 CAMPELLTOWN AV, HENDERSON, NV 89105",FALSE
"168 COUNTRY LAKE CR, BROWNSVILLE, TN 38012","168 COUNTRY LAKE CIR, BROWNSVILLE, TN 38012",TRUE
"168 MAIN ST, SULLIVAN, WI 53178","168 MAIN ST, SULLIVAN, WI 53178",TRUE
"168 W CLOVERNOOK LA, GLENDALE, WI 53217","168 W CLOVERNOOK LN, MILWAUKEE, WI 53217",TRUE
"1680 41ST AV, KENOSHA, WI 53144","1680 41ST AVE, KENOSHA, WI 53144",TRUE
"1680 W FARM RD, CHASKA, MN 55318","1680 W FARM RD, CHASKA, MN 55318",TRUE
"1680 WOLF RN, RICHFIELD, WI 53076","1680 WOLF RUN DR, RICHFIELD, WI 53076",TRUE
"16802 S 35TH ST, PHOENIX, AZ 85048","16802 S 35TH ST, PHOENIX, AZ 85048",TRUE
"1681 N ASTOR ST, MILWAUKEE, WI 53202","1681 N ASTOR ST, MILWAUKEE, WI 53202",TRUE
"1683 N HUMBOLDT AV, MILWAUKEE, WI 53202","1683 N HUMBOLDT AVE, MILWAUKEE, WI 53202",TRUE
"1685 N CASS ST, MILWAUKEE, WI 53202","1685 N CASS ST, MILWAUKEE, WI 53202",TRUE
"16867 TUTTLE RD, EAGLE RIVER, WI 54521","16867 TUTTLE RD, EAGLE RIVER, WI 54521",TRUE
"1688 MERIDIAN AV-6TH FLOO, MIAMI BEACH, FL 33139","1688 MERIDIAN AVE, FL 6, MIAMI BEACH, FL 33139",TRUE
"16880 MANILA CT, FONTANA, CA 92337","16880 MANILA CT, FONTANA, CA 92337",TRUE
"169 JOHNSTON DR, DOUSMAN, WI 53118","169 JOHNSTON DR, DOUSMAN, WI 53118",TRUE
"1691 RAVINE PARK LA, AURORA, IL 60504","1691 RAVINE PARK LN, AURORA, IL 60504",TRUE
"16920 W BURLEIGH PL, BROOKFIELD, WI 53005","16920 W BURLEIGH PL, BROOKFIELD, WI 53005",FALSE
"16925 OLD WESTRIDGE DR, MOSELEY, VA 23120","16925 OLD WESTRIDGE DR, MOSELEY, VA 23120",TRUE
"1693 GAZEBO LA, HEMET, CA 92545","1693 GAZEBO LN, HEMET, CA 92545",TRUE
"1693 S PEARL ST, MILWAUKEE, WI 53204","1693 S PEARL ST, MILWAUKEE, WI 53204",TRUE
"16936 STRATUS CT, EDEN PRAIRIE, MN 55347","16936 STRATUS CT, EDEN PRAIRIE, MN 55347",TRUE
"16939 MARKUSEN LA, MOUNTAIN, WI 54149","16939 MARKUSEN LN, MOUNTAIN, WI 54149",TRUE
"16939 W SMALL RD, NEW BERLIN, WI 53151","16939 W SMALL RD, NEW BERLIN, WI 53151",TRUE
"16949 N ELDRIGE PK UN 770, TOMBALL, TX 77377","16949 N ELDRIDGE PKWY 770, TOMBALL, TX 77377",TRUE
"1696 WHITE TAIL RUN, HARTFORD, WI 53027","1696 WHITETAIL RUN ST, HARTFORD, WI 53027",TRUE
"16960 W EUREKA SPRINGS DR, SURPRISE, AZ 85387","16960 W EUREKA SPRINGS DR, SURPRISE, AZ 85387",TRUE
"16970 OAK PARK RD, BROOKFIELD, WI 53005","16970 OAK PARK ROW, BROOKFIELD, WI 53005",TRUE
"16970 OAK PARK ROW, BROOKFIELD, WI 53005","16970 OAK PARK ROW, BROOKFIELD, WI 53005",TRUE
"16970 OAK PARK ROW, BROOKFIELD, WI 53006","16970 OAK PARK ROW, BROOKFIELD, WI 53005",TRUE
"16970 W OAK PARK ROW, BROOKFIELD, WI 53005","16970 OAK PARK ROW, BROOKFIELD, WI 53005",TRUE
"16975 W SMALL RD, NEW BERLIN, WI 53151","16975 W SMALL RD, NEW BERLIN, WI 53151",TRUE
"16980 WINDWOOD CT, BROOKFIELD, WI 53005","16980 WINDWOOD CT, BROOKFIELD, WI 53005",TRUE
"16995 SMALL RD, NEW BERLIN, WI 53151","16995 W SMALL RD, NEW BERLIN, WI 53151",TRUE
"16995 W SMALL RD, NEW BERLIN, WI 53151","16995 W SMALL RD, NEW BERLIN, WI 53151",TRUE
"17 CR DR D, TIBURON, CA 94920","17 CR DR D, TIBURON, CA 94920",FALSE
"17 CR DR UNIT D, TIBUON, CA 94920","17 CR DR UNIT D, TIBUON, CA 94920",FALSE
"17 CR DR UNIT D, TIBURON, CA 94920","17 CR DR UNIT D, TIBURON, CA 94920",FALSE
"17 CR DR, BELVEDERE TIBURON, CA 94920","17 CR DR, BELVEDERE TIBURON, CA 94920",FALSE
"17 FOXBORO CR, MADISON, WI 53717","17 FOXBORO CIR, MADISON, WI 53717",TRUE
"17 LAWRENCE CT, APPLETON, WI 54911","17 LAWRENCE CT, APPLETON, WI 54911",TRUE
"170 E GREEN TREE RD, FOX POINT, WI 53217","170 E GREEN TREE RD, MILWAUKEE, WI 53217",TRUE
"170 W ASPEN CT 2, OAK CREEK, WI 53154","170 W ASPEN CT, UNIT 2, OAK CREEK, WI 53154",TRUE
"1700 LLAGAS RD, MORGAN HILL, CA 95037","1700 LLAGAS RD, MORGAN HILL, CA 95037",TRUE
"1700 S 19TH ST, MILWAUKEE, WI 53204","1700 S 19TH ST, MILWAUKEE, WI 53204",TRUE
"1700 W GOOD HOPE RD, GLENDALE, WI 53209","1700 W GOOD HOPE RD, MILWAUKEE, WI 53209",TRUE
"1701 N ARLINGTON PL, MILWAUKEE, WI 53202","1701 N ARLINGTON PL, MILWAUKEE, WI 53202",TRUE
"1701 PEARL ST SUITE 4, WAUKESHA, WI 53186","1701 PEARL ST, STE 4, WAUKESHA, WI 53186",TRUE
"1701 W CAPITOL DR, MILWAUKEE, WI 53206","1701 W CAPITOL DR, MILWAUKEE, WI 53206",TRUE
"17015 GOLF PK, BROOKFIELD, WI 53005","17015 GOLF PKWY, BROOKFIELD, WI 53005",TRUE
"1702 E GENEVA PL APT 4, MILWAUKEE, WI 53211","1702 E GENEVA PL, APT 4, MILWAUKEE, WI 53211",TRUE
"1702 E JUNIPER WA, HARTLAND, WI 53029","1702 E JUNIPER WAY, HARTLAND, WI 53029",TRUE
"1702 N HUMBOLDT AV, MILWAUKEE, WI 53202","1702 N HUMBOLDT AVE, MILWAUKEE, WI 53202",TRUE
"1702 S 19TH ST, MILWAUKEE, WI 53204","1702 S 19TH ST, MILWAUKEE, WI 53204",TRUE
"1702 SOUTH LAYTON BL, MILWAUKEE, WI 53215","1702 S LAYTON BLVD, MILWAUKEE, WI 53215",TRUE
"17025 W LISBON AV, BROOKFIELD, WI 53005","17025 W LISBON RD, BROOKFIELD, WI 53005",TRUE
"17025 W SUNDOW DR, NEW BERLIN, WI 53151","17025 W SUNDOW DR, NEW BERLIN, WI 53151",FALSE
"17025 W SUNDOWN DR, NEW BERLIN, WI 53151","17025 W SUNDOWN DR, NEW BERLIN, WI 53151",TRUE
"1703 E BEVERLY RD, SHOREWOOD, WI 53211","1703 E BEVERLY RD, MILWAUKEE, WI 53211",TRUE
"17035 ELDORADO DR, BROOKFIELD, WI 53005","17035 ELDORADO DR, BROOKFIELD, WI 53005",TRUE
"1704 E 26TH ST, MINNEAPOLIS, MN 55404","1704 26TH ST E, MINNEAPOLIS, MN 55404",TRUE
"1704 E MENLO BL, MILWAUKEE, WI 53211","1704 E MENLO BLVD, MILWAUKEE, WI 53211",TRUE
"1704 W PLAINFIELD AV, MILWAUKEE, WI 53221","1704 W PLAINFIELD AVE, MILWAUKEE, WI 53221",TRUE
"1705 BROJAN DR, ELM GROVE, WI 53122","1705 BROJAN DR, ELM GROVE, WI 53122",TRUE
"1705 PRAIRIE DR, WEST BEND, WI 53095","1705 PRAIRIE DR, WEST BEND, WI 53095",TRUE
"1705 S BERLIN AV, NEW BERLIN, WI 53151","1705 S BERLIN AVE, NEW BERLIN, WI 53151",TRUE
"1705 VENEZIA WA, NAPLES, FL 34105","1705 VENEZIA WAY, NAPLES, FL 34105",TRUE
"1705 VILLAGE GREEN CT, ELM GROVE, WI 53122","1705 VILLAGE GREEN CT, ELM GROVE, WI 53122",TRUE
"1706 E MORGAN AV 2, MILWAUKEE, WI 53207","1706 E MORGAN AVE 2, MILWAUKEE, WI 53207",TRUE
"1706 E MORGAN AV APT 2, MILWAUKEE, WI 53207","1706 E MORGAN AVE, APT 2, MILWAUKEE, WI 53207",TRUE
"1706 TALL OAKS DR, WASAU, WI 54403","1706 TALL OAKS DR, WAUSAU, WI 54403",TRUE
"1706 VAN HORNE LA, REDONDO BEACH, CA 90278","1706 VAN HORNE LN, REDONDO BEACH, CA 90278",TRUE
"1707 N PROSPECT AV UNIT 7C, MILWAUKEE, WI 53202","1707 N PROSPECT AVE, UNIT 7C, MILWAUKEE, WI 53202",TRUE
"1707 W HURON, CHICAGO, IL 60622","1707 W HURON ST, CHICAGO, IL 60622",TRUE
"17075 ELIZABETH DR, BROOKFIELD, WI 53005","17075 ELIZABETH DR, BROOKFIELD, WI 53005",TRUE
"1708 E NEWTON AV, SHOREWOOD, WI 53211","1708 E NEWTON AVE, MILWAUKEE, WI 53211",TRUE
"1708 E OLIVE ST, MILWAUKEE, WI 53211","1708 E OLIVE ST, MILWAUKEE, WI 53211",TRUE
"1708 N 40TH ST, MILWAUKEE, WI 53208","1708 N 40TH ST, MILWAUKEE, WI 53208",TRUE
"1708 S 3 ST, MILWAUKEE, WI 53204","1708 S 3RD ST, MILWAUKEE, WI 53204",TRUE
"1708 S MUSKEGO AV, MILWAUKEE, WI 53204","1708 S MUSKEGO AVE, MILWAUKEE, WI 53204",TRUE
"1708 W CONGRESS ST, MILWAUKEE, WI 53209","1708 W CONGRESS ST, MILWAUKEE, WI 53209",TRUE
"1709 27TH ST, KENOSHA, WI 53140","1709 27TH ST, KENOSHA, WI 53140",TRUE
"1709 DAILY DR, WAUNAKEE, WI 53597","1709 DAILY DR, WAUNAKEE, WI 53597",TRUE
"1709 E THOMAS AV, MILWAUKEE, WI 53211","1709 E THOMAS AVE, MILWAUKEE, WI 53211",TRUE
"1709 LANDMARK DR, COTTAGE GROVE, WI 53527","1709 LANDMARK DR, COTTAGE GROVE, WI 53527",TRUE
"1709 WARBLER CT UNIT 4, MILWAUKEE, WI 53233","1709 WARBLER CT UNIT 4, MILWAUKEE, WI 53233",FALSE
"171 ANGELA AV, ALAMO, CA 94507","171 ANGELA AVE, ALAMO, CA 94507",TRUE
"171 W ALLERTON AV, MILWAUKEE, WI 53207","171 W ALLERTON AVE, MILWAUKEE, WI 53207",TRUE
"171 WASHINGTON AV, KENSINGTON, NY 12401","171 WASHINGTON AVE, KINGSTON, NY 12401",TRUE
"171 WASHINGTON AV, KINGSTON, NY 12401","171 WASHINGTON AVE, KINGSTON, NY 12401",TRUE
"1710 S CRAFTSMAN DR, NEW BERLIN, WI 53146","1710 S CRAFTSMAN DR, NEW BERLIN, WI 53146",TRUE
"1710 W CLARKE ST, MILWAUKEE, WI 53206","1710 W CLARKE ST, MILWAUKEE, WI 53206",TRUE
"1711 E LAKE BLUFF BL, SHOREWOOD, WI 53211","1711 E LAKE BLUFF BLVD, MILWAUKEE, WI 53211",TRUE
"1711 JAXON WA, GOSHEN, KY 40026","1711 JAXON WAY, GOSHEN, KY 40026",TRUE
"1711 N 38TH ST, MILWAUKEE, WI 53208","1711 N 38TH ST, MILWAUKEE, WI 53208",TRUE
"1711 WISCONSIN AV, RACINE, WI 53403","1711 WISCONSIN AVE, RACINE, WI 53403",TRUE
"17115 W BLUEMOUND RD SUITE D1, BROOKFIELD, WI 53005","17115 W BLUEMOUND RD, STE D1, BROOKFIELD, WI 53005",TRUE
"1712 ASCOTT ST, PRESCOT, AZ 86301","1712 ASCOTT ST, PRESCOTT, AZ 86301",TRUE
"1712 HOOKS ISLAND RD, OREGON, WI 53575","1712 HOOK ISLAND RD, OREGON, WI 53575",TRUE
"1712 MAPLE HILL RD, DIAMOND BAR, CA 91765","1712 MAPLE HILL RD, DIAMOND BAR, CA 91765",TRUE
"1712 MOCCASIN TRAIL, WAUKESHA, WI 53189","1712 MOCCASIN TRL, WAUKESHA, WI 53189",TRUE
"17120 PALISADES CR, PACIFIC PALISADES, CA 90272","17120 PALISADES CIR, PACIFIC PALISADES, CA 90272",TRUE
"17121 WALL ST, LAKE OSWEGO, OR 97034","17121 WALL ST, LAKE OSWEGO, OR 97034",TRUE
"1713 S 71 ST, WEST ALLIS, WI 53214","1713 S 71ST ST, MILWAUKEE, WI 53214",TRUE
"17135 W LISBON RD, BROOKFIELD, WI 53005","17135 W LISBON RD, BROOKFIELD, WI 53005",TRUE
"17145 BLUEMOUND RD SUITE 213, BROOKFIELD, WI 53005","17145 W BLUEMOUND RD, STE 213, BROOKFIELD, WI 53005",TRUE
