TAXKEY,residential_units,commercial_units
3020337100,1,0
2801168000,2,0
3050050000,1,0
3140783000,1,0
2821669000,1,0
3170333000,1,0
0330291000,1,0
0330292000,1,0
0330293000,1,0
0330294000,1,0
0330295000,1,0
0330296000,1,0
0330297000,1,0
0330298000,1,0
0330299000,1,0
0330300000,1,0
0330301000,1,0
0330302000,1,0
0330303000,1,0
0330304000,1,0
0330305000,1,0
0330306000,1,0
0330307000,1,0
0330308000,1,0
0330309000,1,0
0330310000,1,0
0000005049,0,0
4200435110,3,0
3261213000,2,0
3251095000,0,0
4010037000,1,0
4891280000,1,0
3210720000,3,0
4080038000,1,0
4950277000,2,0
6890284000,1,0
5460418000,1,0
2280018000,1,0
3280910000,1,0
4320365000,1,0
2891093000,2,0
1840226000,1,0
0740001000,2,0
4350466000,3,0
1170227000,1,0
2700713000,2,0
3860626000,2,0
3140161000,1,0
2731308000,1,0
3020438000,1,0
2810318000,2,0
5800014000,1,0
4360297000,1,0
5510013000,2,0
5280237000,1,0
4899896000,1,0
5940450000,2,0
6239719000,1,0
3010206000,1,0
1020560000,1,0
2130038000,1,0
2780666000,1,0
4680301000,3,2
4040612100,2,0
2480853000,1,0
1880745000,1,0
5610531000,1,0
2520084000,1,0
2920614000,1,0
2812104000,1,0
5130927000,1,0
5810073000,1,0
4000713000,2,0
4970551000,2,0
4351263000,1,0
1900309000,1,0
3080011000,0,0
2810906000,2,0
3031198000,1,0
5290954000,1,0
2880371000,2,0
4590513000,7,2
5270701000,1,0
5810729000,1,0
5120522000,1,0
4339961000,1,0
2110072000,1,0
5069994100,0,0
2650062000,1,0
1730004000,1,0
2690343000,1,0
3151207000,4,0
5120570000,1,0
5151429000,1,0
5390216000,1,0
5779952120,1,0
3030710000,1,0
5730513000,1,0
4331916000,1,0
5320254000,1,0
2240700000,0,2
2480205000,0,0
4990788000,1,0
5280857000,3,0
5940418000,1,0
3180302000,1,0
5580540000,1,0
2169981121,2,0
1399978110,1,0
3960491000,0,28
2470533000,1,0
5580936000,1,0
5270623000,1,0
2850001000,1,0
2940310000,2,0
2841817000,2,0
1430635000,1,0
2170102000,1,0
4701504000,1,0
2690237000,8,0
5491113000,1,0
3102002000,2,0
5141010000,1,0
5071256000,5,0
2100450000,1,0
3161637000,1,0
4611406100,52,0
5460390000,1,0
2310812000,2,1
3640137000,1,0
2620629000,1,0
5260628000,1,0
2891066000,2,0
4580504000,1,0
4601682000,1,0
6900115000,1,0
5130251000,1,0
3151212000,2,0
3200834000,1,0
3221110110,1,0
2701314000,1,0
6900821000,1,0
5040415100,1,0
6701551000,1,0
1369987120,0,1
5040882000,2,0
3051074000,1,0
2070199000,2,4
2670746000,2,0
2850917000,2,0
2471204000,1,0
4579968000,0,0
1510076000,1,0
2430005000,0,3
4711033000,2,0
0050008000,1,0
3920640100,0,2
3070428000,2,0
3160614000,2,0
5460243000,1,0
2822527000,1,0
5390806100,1,0
2270565000,1,0
3651082100,2,0
3132016000,2,0
1090167000,1,0
5140660000,1,0
2470712000,1,0
4610682000,2,0
4210311000,1,0
6699925110,1,0
5821408000,1,0
1891050000,0,0
1890028100,3,0
2440834000,1,0
5959866210,0,0
5580155000,1,0
3250067000,0,0
5009998113,0,1
4940259000,1,1
3031154000,1,0
2300050000,1,0
2451913000,0,1
3141005000,1,0
4960128000,2,0
2930012000,1,0
5259941000,1,0
6900106000,2,0
2851081000,1,0
3340104000,1,0
1530051000,1,0
2260962000,2,0
1710207000,2,0
3990231111,0,1
2871432000,2,0
3201303000,2,0
0690053000,0,0
5301034100,1,0
5401383000,2,0
3231263100,2,0
2100153000,1,0
5340587000,1,0
5611202000,1,0
6699919100,1,0
5979988211,12,0
2249999110,0,2
1719771000,1,0
1020567000,1,0
2130379000,1,0
4351010000,0,0
5480858000,1,0
4060847000,1,0
3643261000,0,1
1499933000,1,0
4610121000,4,0
4670973000,1,0
2880155000,1,0
2479992000,1,0
1740826000,2,0
0730362000,1,0
2851441000,2,0
3680461000,1,0
5810237000,1,0
2430623110,0,0
2050182200,2,0
1750356000,2,0
5600338100,2,0
3480751000,2,0
3110405000,2,0
4320919000,0,1
2831063000,2,0
5410094000,1,0
6420024000,1,0
4940169000,2,0
1890183000,1,0
4940063000,2,0
1170115000,1,0
1919870000,2,0
1850514000,4,0
5080247000,2,0
3280338000,2,5
3271399000,2,0
4680937000,2,0
4991131000,2,0
3031359000,1,0
1740766000,2,0
3220713000,1,0
2540829100,1,0
3132028000,2,0
1819993100,1,0
5770127000,2,0
5599952213,2,0
2739962100,0,1
5030811000,1,0
5280604000,1,0
4970278000,2,0
1920457000,2,0
2830143000,1,0
5260662000,1,0
2850179000,0,2
0720301000,1,0
4332048000,3,0
6870219000,2,0
4581550000,1,0
2471418000,2,0
4681225000,2,0
1880450100,1,0
4620913000,4,0
4702931000,0,0
2670477100,0,1
2831298000,0,0
3050652000,1,0
5940107320,2,0
2090162000,1,0
3502179100,1,0
3061248000,2,0
3290706000,1,0
6240223000,1,0
2880126000,1,0
2431022000,1,0
0380101000,1,0
3220213000,2,0
3212124000,2,0
4991878000,1,0
4991820000,1,0
2850147100,2,0
3070271000,2,0
4060515000,1,0
0059998112,0,0
2240351000,1,0
2430748000,1,0
5489932000,1,0
5151308100,1,0
4981103000,3,1
5290005000,1,0
3550222000,3,0
3030920000,1,0
5140653000,1,0
4702710000,1,0
4940173000,1,0
2880405000,1,0
5269976200,4,0
6680649000,1,0
3503551000,1,0
5361116000,1,0
5950611000,1,0
2610052000,1,0
2240184000,2,0
4891254000,1,0
5519921000,1,0
2930076000,1,0
3280005000,1,0
4180167000,2,0
5500308000,2,0
3101002100,2,0
3170099000,2,0
2520022000,1,0
3070601000,4,0
5519849000,1,0
2510181000,4,0
3130579000,2,0
5480221000,1,0
2890949000,2,0
2120145000,1,0
4320047000,0,0
5350671000,2,0
5380638000,1,0
4692702000,4,0
5729988110,0,6
4580125000,1,0
4591411000,1,0
2871981000,0,0
3261278000,0,0
4010625110,1,0
3130025000,1,0
5330295000,1,0
5800906000,0,4
4970784000,2,0
2290006000,1,0
3670618000,1,0
3050296000,1,0
3630789000,0,0
2530274000,2,0
3010116000,1,0
1840013000,1,0
1220626000,1,0
2530719000,4,0
1420156000,1,0
2250583000,1,0
3061218000,2,0
3540797000,1,0
4601157000,1,0
2880343000,1,0
2169979121,2,0
2710651000,2,0
5320082100,2,0
7160219000,1,0
1040622200,0,0
3190950000,1,0
4580527000,1,0
1399924110,1,0
1520190000,1,0
2300314100,0,0
2050190000,1,0
3070377000,2,0
6239702000,1,0
5510687000,1,0
4350270100,1,0
1960116000,1,0
3470129000,2,0
5250209000,1,0
5071091000,1,0
5560025000,1,0
5270331000,1,0
5540111000,1,0
5540112000,1,0
5540113000,1,0
5540114000,1,0
5540115000,1,0
5540116000,1,0
0000005312,0,0
4720012000,1,0
5340027000,1,0
2490749000,1,0
2701126000,1,0
4681207000,2,0
2480436000,1,0
3850129000,1,0
2250329000,1,0
1710338000,1,0
4680117100,3,0
1880199000,1,0
3221173000,3,0
5380422000,1,0
5130161000,1,0
4702504000,2,0
4940717000,1,0
5290851000,1,0
2080419000,1,0
6709964312,1,0
1020042000,1,0
3100224000,2,0
2240170000,1,0
5611532000,1,0
2100709000,1,0
5410256000,1,0
4030678000,1,0
2701754110,2,0
4960834000,2,0
6410052000,0,4
2060147000,1,0
5100157100,1,0
4280502000,0,0
5520613000,2,0
1080002000,1,0
3120916000,0,0
1229893110,3,0
5130647000,1,0
1709969000,1,0
4620426000,1,0
5970509000,4,0
3080612000,2,0
1040076000,1,0
5829987100,0,1
3503671000,1,0
2861162000,0,3
3461267000,2,0
0720206000,1,0
2070503115,0,1
2140319000,1,0
3161881000,0,2
3680031000,2,0
4969974000,1,0
4011802000,2,0
3921803000,1,0
4601138000,1,0
5120874000,1,0
3900127000,21,0
4350166000,2,0
3200916000,4,0
2090076000,2,0
4010605000,4,0
6431303000,1,0
3511909000,2,0
2452102000,1,0
1520174000,1,0
3910871000,0,0
3661802000,2,0
4200738000,1,0
4320458100,0,7
3180003000,1,0
2250199000,1,0
3070934000,0,2
2842081000,1,0
5619913000,1,0
5320144000,1,0
2610106000,1,0
4581242000,1,0
1760079110,0,3
2451921000,1,0
6900125000,1,0
1809953200,0,0
2710447000,2,0
3461530000,1,0
4681508000,1,0
5360216000,1,0
2680722000,1,0
3550450000,2,0
2710609000,2,0
1920303000,1,0
3231233100,2,0
5290865000,1,0
1750248000,1,0
2712405000,1,0
3470038000,1,0
2610835000,1,0
3502061000,1,0
3261163000,1,0
5800003000,2,0
1860105000,1,0
3160062000,2,0
5610137000,1,0
1799987100,0,8
6900130000,1,0
3112416000,1,0
4340260000,3,0
1429984118,0,0
3100211000,1,0
5611791000,1,0
2680079000,2,0
4969975000,2,0
2860110000,0,0
4990217000,0,0
4969979000,2,0
4901243000,1,0
3480483000,1,0
2110331000,1,0
5350925000,2,0
2610024000,1,0
4661402000,1,0
2500708000,1,0
3291405000,1,0
2611144000,1,0
2520347000,1,0
2270003000,1,0
4970604000,2,0
4280402110,0,0
5070611000,1,0
2449985000,2,0
4280452100,4,0
4700517000,1,0
3270791000,1,0
5970601100,0,0
3512525100,2,0
4060882000,1,0
5279888000,1,0
3280333000,1,0
2299790000,1,0
2120689000,1,0
3211340000,9,1
4950161000,1,0
3101350000,1,0
4011241000,2,0
2780752000,1,0
3910237110,0,0
2070701000,1,0
3680728110,1,0
3480547000,2,0
4620141000,5,0
3121206000,0,0
3131312000,1,0
2851906000,2,0
1870080000,2,0
3460169000,1,0
2701863000,2,0
3591361000,1,0
3591362000,1,0
3591363000,1,0
0000005952,0,0
5130680000,4,0
3210501000,2,0
5480202000,1,0
3160446000,3,0
1429987113,1,0
4720121000,2,0
5390458100,0,1
2640550000,4,0
2250379000,1,0
4190633000,0,0
2130168000,1,0
1160143000,1,0
1029953110,1,0
2660479000,1,0
4040310000,2,0
2880799000,1,0
2299802000,1,0
5070729000,2,0
2722516000,1,0
1499962000,1,0
5600141000,1,0
2230790000,1,0
2120837100,1,0
5491424000,1,0
1430496000,1,0
2710852000,2,0
2670806000,1,0
3680721000,2,0
5351183100,2,0
3250694000,2,0
4980304000,2,0
4330616000,3,0
2319931000,1,0
5270255000,1,0
1740676000,1,0
2930512000,1,0
3470116000,0,0
3230652000,0,2
0720597000,1,0
5280504000,2,0
1399885100,1,0
4720198000,1,0
4020565000,1,0
2509991000,4,0
3550282000,1,0
3020854000,1,0
2291174000,2,0
2681558000,1,0
5600120000,2,0
5350586000,1,0
2721604000,0,0
5400721000,1,0
6250037110,2,0
3290011000,1,0
2471402000,2,0
2240438000,1,0
3141169000,2,0
4680422000,1,0
2870322000,1,0
2090314120,2,0
0330084000,2,0
5350359000,1,0
2110466000,1,0
2920492000,2,0
5821006000,1,0
5520705000,2,0
3271025000,2,0
4970758000,1,0
3190678000,2,0
5540099000,0,0
3122421000,0,0
5400042000,1,0
4991261000,2,0
2710633000,1,0
2130122000,2,0
2881134000,2,0
1920522000,2,0
2281446000,1,0
2830607000,2,0
4330903100,0,1
5120544000,1,0
2650147000,1,0
5350906100,2,0
5361516000,1,0
1399998131,1,0
2240801000,8,0
3251022000,1,0
5491418000,1,0
4330556000,2,0
1780488100,1,0
3081141000,1,0
3469988000,1,0
5120941000,1,0
4190093000,1,0
3080388000,2,0
3131707000,1,1
3020862000,1,0
7160442000,0,2
2140820000,1,0
4360045000,2,0
2130748000,1,0
2630259100,0,2
3850021110,0,0
5480355100,1,0
4702736000,1,0
2930415000,2,0
4610670000,2,0
3290127000,1,0
5521398000,1,0
1200080000,1,0
2460207000,1,0
2240489000,1,0
4703113000,1,0
5100159000,1,0
2660294000,1,0
3190739000,2,0
3020400000,0,0
4581321000,1,0
5380268000,1,0
1780316100,1,0
3650742100,1,0
3280030000,1,0
3240993000,2,0
2281218000,1,0
3461283000,1,0
5139917000,1,0
1179999100,0,0
3461287000,2,0
5730033000,1,0
5000653000,1,0
3170237000,3,0
5820683000,2,0
2230721000,1,0
4070526000,1,0
5010030000,1,0
2681608000,1,0
3661838100,1,0
0840135000,1,0
4040702100,1,0
5820634000,1,0
0050152000,0,0
2270052100,2,0
3080978000,1,0
5320246000,1,0
2700849000,1,0
3210642000,5,0
2811112000,3,0
2510465000,1,0
3070037000,2,0
3610163111,0,1
1710002000,2,0
2821697000,2,0
3249965100,2,0
1910512000,1,0
5340553000,1,0
5830005000,0,0
3240896000,0,0
4580810000,2,0
3020151000,1,0
1870112000,1,0
5940530000,1,0
4000983000,0,1
0840309000,1,0
4701106000,1,0
4000605000,0,1
3140918100,1,0
1510045000,1,0
3503308000,1,0
4340046100,0,17
2230092000,1,0
2250742000,1,0
2822005000,2,0
5610015000,1,0
4330606000,1,0
4702818000,1,0
3479980000,2,0
4350647000,3,0
3530116000,0,2
4070808000,1,0
3930581000,0,3
2530087000,1,0
3590506000,20,0
1780486100,1,0
3470806000,2,0
4320299100,3,0
5000309000,2,0
1840294000,1,0
3291857000,1,0
2861046000,2,0
2820723000,2,0
4330307000,4,0
2270045111,2,0
5380956000,1,0
5490002000,1,0
4601492000,2,0
3522672100,1,0
5710661000,1,0
3061556000,1,0
3503270000,1,0
5700555000,1,0
2680545000,1,0
2702011000,1,0
2251130000,1,0
3600401000,1,0
4590944000,2,0
2842133000,2,0
2780047000,4,2
2130756000,1,0
1890282000,1,0
2640107000,2,0
3260406110,1,0
5260166000,1,0
5070902000,2,0
5290860000,1,0
5820308000,1,0
3590668000,0,7
3590679000,1,1
4171173000,2,0
3481246000,1,0
1230318000,1,0
3210307000,3,3
3460333000,1,0
5619975114,1,0
2290019000,1,0
3070420000,1,0
2660627000,1,0
2189994000,0,0
2070614000,1,0
3640136000,0,0
4689936100,1,0
1440262000,0,0
2530587000,2,0
3850852000,1,0
3020519000,1,0
3480579000,1,0
3550259000,0,0
5811303000,1,0
1430071000,1,0
3161207000,2,0
3503283000,1,0
6690503000,1,0
1919829000,1,0
5320004000,2,0
1450566000,2,0
3530503100,2,0
1719843000,2,0
3550216000,2,0
6449975123,1,0
6230306000,1,0
3050235000,2,0
4570310000,1,0
4360369000,2,0
1740808000,1,0
1180005111,1,0
3070126000,2,0
2081316100,2,0
2550259100,2,0
1080383000,2,0
5030606000,1,0
4901150000,2,0
4620815000,1,0
3061137000,1,0
3080421000,1,0
3540522200,1,0
4179895100,1,0
4590541000,2,0
3170053000,1,0
2611313000,1,0
3882261000,16,0
6701641000,1,0
4701213000,2,0
1909917000,1,0
2850885000,0,0
3921799000,1,0
2091304000,1,0
2620191000,2,0
5510951000,1,0
2080407000,1,0
4620928000,1,0
5980164000,1,0
3480517000,2,0
6439948111,1,0
2080219000,1,0
3160030000,1,0
4991244000,4,0
2260652000,1,0
1229977110,0,1
2310418000,1,0
2549994110,0,0
5610006000,1,0
5619907110,1,0
4679974000,2,0
3220464000,2,0
2630745000,1,0
5030901100,1,0
4010727000,1,0
3501857100,2,0
5940484000,1,0
1440203000,1,0
5590386000,1,0
1870340000,1,0
1530320000,4,0
1719698000,2,0
2660721000,2,0
6250039100,1,0
2060690000,1,0
3071120000,2,0
3271378000,2,0
4950095000,1,0
1410241100,0,0
5350144000,1,0
5120954000,1,0
3132421000,7,0
2311025000,1,0
3061545000,1,0
3210528000,2,0
4611163000,2,0
5940520000,1,0
1040077000,1,0
3251471000,1,0
5490618000,1,0
5270610000,1,0
5031332000,1,0
4010122000,2,0
2240474000,1,0
1890978000,0,0
1800451000,1,0
3111308000,0,0
2230853000,1,0
3040462100,1,0
2300124000,1,0
1580242000,1,0
3090912000,1,0
4589901000,1,0
5491235000,2,0
5940134000,1,0
5470332100,2,0
4061050000,2,0
4200317000,1,0
5460396100,1,0
1569965113,0,1
3050711000,1,0
2441036000,1,0
1550046240,2,0
2819987000,1,0
2801019100,6,0
2260210000,2,0
2080558000,2,0
2930056000,1,0
3201228000,2,0
4581265000,2,0
3890816000,1,0
3920745000,0,7
1239950210,1,0
2050430000,2,0
2810749000,2,0
3250635000,0,0
3890922110,12,0
4990055000,2,0
5259934000,1,0
5040102000,1,0
2441160000,1,0
2090156000,1,0
1569986110,1,0
4971331000,0,0
4940764000,1,0
5140375000,1,0
3220419000,2,0
3261135100,80,0
3250074000,0,0
3090279000,2,0
3050411000,1,0
3661065000,1,0
4650109112,0,0
5730327000,4,0
6441742000,2,0
2681511000,1,0
1510102000,1,0
5480023000,0,0
3020417000,1,0
3150447000,2,0
2830299000,1,0
2441033000,1,0
3230496000,1,0
2930086000,2,0
3550228000,3,3
4720302000,2,0
5120428000,1,0
5600378000,2,0
2880182000,1,0
1160138000,1,0
1750628100,3,0
2050326000,1,0
2700821000,1,0
3109938000,0,0
3850644000,1,0
4610672100,2,0
5381223000,1,0
6260271000,0,1
5980106000,2,0
5490617000,1,0
4970629100,2,0
4940628000,1,0
5600513000,1,0
2890629000,1,0
2850142000,2,0
2440807000,1,0
2281114000,1,0
2880091000,2,0
2890928000,1,0
5480851000,1,0
5360402000,2,0
4991948000,1,0
4690005000,1,0
0420103000,0,0
1740644000,2,0
6690414000,1,0
1719583000,1,0
4600209000,1,0
3061252000,2,0
4950252000,1,0
3470516000,1,0
4611340000,2,0
4581535000,1,0
5151753000,1,0
2140713000,1,0
2280386100,1,0
3480453000,2,3
5320024000,1,0
2240429000,1,0
2610877000,1,0
6239656120,1,0
5151717000,1,0
4711024000,2,0
2650612000,1,0
3271517000,2,0
3651108000,1,0
4200688000,1,0
2830875100,2,0
1880027100,40,0
2731927000,1,0
5260147000,1,0
2710440000,2,0
2120676000,1,0
2812671000,1,0
6670218000,1,0
5700407000,1,0
4350422000,1,0
4050526000,1,0
1520617000,6,0
3600574000,3,0
6239667220,1,0
2090324100,2,0
1760535000,1,0
2711615000,2,0
2441107000,1,0
5050762000,1,0
3281822000,2,0
4320384000,1,0
3111879100,2,0
4010401100,0,0
5280091000,1,0
1580321000,1,0
5030238100,1,0
2670723000,2,0
3121113100,0,0
3643212000,0,0
3560293100,0,0
4699978000,2,0
4961104000,1,0
4161001113,1,0
5492022100,1,0
1779941000,30,0
5270318000,1,0
2801025000,3,0
3250058000,10,3
2441043000,2,0
1379996200,1,0
3170334000,1,0
3850418000,1,0
3020430000,1,0
1780256000,4,0
2940025000,1,0
5320445000,2,0
1490403000,1,0
2300517000,2,0
5120809000,2,0
5600413000,1,0
5940001000,1,0
5290009000,1,0
6900871100,2,0
5520808000,1,0
2722904000,1,0
5330220000,1,0
1220104000,1,0
4340817000,3,0
2480735000,1,0
3490206000,0,0
4219932000,0,0
5351172000,0,0
3460388000,1,0
1920504000,1,0
3891151000,1,0
5730077000,1,0
0740266000,1,0
3060823000,1,0
5521259000,1,0
0330061100,1,0
5301016000,1,0
5051008100,1,0
3070051000,2,0
4570401000,2,1
4690610000,2,0
3102217000,2,0
2060143000,1,0
2821318000,2,0
4601438100,1,0
1930125000,2,0
3660605000,3,0
3240189100,1,0
2660060000,1,0
5580153000,1,0
5600202000,1,0
3550265000,2,0
5730697000,1,0
6690002100,1,0
2289961000,3,0
5390712000,1,0
3140004000,3,0
2920471000,1,0
4960409000,1,0
1410082000,1,0
3512150110,2,0
3530913000,2,0
1760295100,1,0
5139936000,1,0
6670159000,1,0
2930061000,1,0
4980543000,3,0
2280432200,1,0
3040034000,1,0
4591234000,2,3
5070438000,2,0
4040538000,1,0
6231111000,1,0
3470529000,1,0
1020117000,1,0
4950144000,1,0
2531065000,1,0
3530667000,0,0
2310052000,1,0
4061265000,0,0
1719630000,1,0
4901130000,1,0
1700125000,1,0
2440827000,1,0
3531643000,1,0
2822755000,2,0
2080532000,22,0
5130207000,1,0
2260218000,1,0
1479991000,0,0
4990782000,2,0
4200421000,2,0
3160433000,1,0
3080452000,1,0
3170167000,1,0
3460377000,0,0
4219971000,1,0
2820722000,1,0
1710419000,1,0
3140286000,2,0
2320430000,1,0
5730024000,1,0
3670265000,2,0
4620853000,1,0
2480510000,1,0
2471423000,1,0
2790316000,1,0
5300726000,1,0
1460094000,1,0
3190101000,18,0
5040857000,2,0
3250654000,0,0
5381115000,2,0
5120482000,1,0
2890590000,1,0
1901308000,1,0
3170461000,1,0
3170462000,1,0
3170463000,1,0
0000005590,0,0
3550163000,4,0
2920521000,1,0
3251076100,0,0
6240802000,1,0
5380952000,1,0
2610708000,1,0
3461474000,1,0
4330932000,2,0
4040735000,1,0
2291322000,1,0
0400355000,0,0
2812413100,2,0
3131818000,1,0
5071272000,0,0
3211909000,5,0
2880076000,2,0
2940344000,1,0
2890400000,1,0
1880702000,1,0
3190006000,2,0
4970961000,1,0
2230672100,8,0
4710698000,1,0
1719560000,1,0
1921193000,2,0
4661263000,1,0
4090599000,1,0
3050063000,2,0
2890647000,2,0
1150030000,1,0
3231324000,0,0
4611152000,3,0
2479892000,1,0
4710302000,1,0
2830421100,2,0
2120209000,2,0
5470422000,1,0
2530914000,1,0
2260341000,4,0
1410454000,1,0
2861106000,2,0
2700986000,2,0
3600411100,2,0
4610733000,2,0
5380274000,2,0
2890557000,1,0
5291085000,1,0
4360075000,1,0
3240689000,2,0
2670440000,1,0
6250060000,1,0
5130122000,1,0
2920197000,1,0
4350681000,2,0
3200835000,1,0
2711349000,1,0
3492551100,1,0
1740617000,1,0
5500156000,1,0
0720528000,1,0
1450561000,2,0
3469965000,1,0
4571333000,0,3
2230260000,1,0
2891006000,2,0
4601692000,1,0
2630010000,1,0
2780716000,2,0
2100545000,1,0
5309999000,0,2
1740514000,1,0
3140051000,2,0
3201243000,2,0
2240414000,1,0
2110033000,1,0
2730421000,2,0
2310471000,1,0
3270001000,2,0
3461806200,2,0
3159982110,0,0
4911161000,1,0
5120432000,1,0
5811111000,3,0
1880075000,1,0
1399786100,1,0
5360542000,1,0
2520932000,1,0
2470107000,1,0
5030950000,1,0
4180315000,1,0
5540190000,1,0
3170059000,1,0
3501211000,2,0
5310308000,1,0
3632877000,1,0
2260859000,2,0
3530179000,2,0
3141211000,3,1
2730602000,2,0
3190505100,24,0
3650858000,2,0
3650992100,1,0
1410229000,1,0
2110336000,1,0
1919942000,1,0
2611079000,1,0
5570602000,1,0
2250399000,1,0
6900203000,1,0
1920062000,1,0
2800812000,1,0
4061279000,1,0
5480874000,1,0
3170286000,2,0
1850201100,0,0
1169985000,1,0
1390518000,1,0
2170141000,1,0
5619931121,1,0
2660339000,1,0
5590024000,1,0
4200303000,1,0
3641418000,0,0
2731606000,0,0
4050110000,1,0
4690907000,1,0
4340609000,4,0
5030448000,1,0
2630500000,1,0
3290455000,1,0
4311017100,0,2
4670547000,1,0
1430649000,1,0
5361731000,3,0
2130449000,1,0
3151035000,1,0
5361513000,1,0
5810033000,1,0
5700341000,1,0
3051316000,1,0
2540060110,2,0
3031325000,1,0
4080044000,1,0
2890308000,2,0
2851114000,1,0
6699915100,1,0
2660583000,1,0
4961078000,2,0
2890634000,1,0
1719701000,1,0
3020123000,1,0
5460466000,1,0
5120142000,1,0
2870750000,1,0
3140244000,1,0
1380043000,1,0
1530314000,4,0
2891092000,2,0
5710303000,1,0
3470706000,0,1
4350925000,1,0
1040100000,1,0
1880156000,1,0
2470909000,1,0
5510474000,1,0
5779976100,1,0
2460218000,1,0
3112340000,2,0
3610553120,0,0
2851002000,1,2
2660669000,1,0
3540171000,1,0
1080237000,1,0
2660277000,2,0
5010428000,3,0
2250024000,1,0
3102525000,2,0
3050462000,1,0
4340057000,2,0
2650357000,1,0
4991222000,1,2
5740103000,1,0
2630570000,1,0
4702346000,2,0
2130400100,3,0
1230230000,1,0
5280884000,1,0
2660443000,1,0
2230019000,2,0
2260944000,1,0
2821646000,0,0
2090263000,2,0
5410217000,4,0
1210010000,1,0
5000719000,2,0
1719576000,1,0
3221100100,0,0
3221200100,0,2
2250015000,1,0
5479864100,1,0
5490602000,1,0
3141140000,2,0
1780068000,1,0
4199995100,0,3
2161601000,2,0
0379997000,0,0
2260619000,2,0
4600125000,1,0
6429949100,1,0
2810953000,2,0
2851405000,1,0
4061066000,2,0
5320321000,6,0
3030308000,1,0
6449910100,2,0
2720505000,0,0
3881027000,0,0
3643190000,0,0
1430337000,1,0
6430603000,1,0
4660019000,1,0
1229897100,16,1
4050517000,1,0
5710580000,1,0
5080235000,1,0
2860630100,2,0
0709995112,0,0
3130717100,2,0
5580838000,1,0
2490119100,2,0
4970990100,2,0
5340415000,1,0
3600306000,3,0
4601203000,2,0
1080409000,2,0
4310332120,0,31
2250378000,1,0
6690626000,1,0
4940429000,1,0
1740006000,1,0
2711808000,1,0
4580831100,2,0
6699987200,0,44
5471244000,1,0
4990026000,2,0
1719696000,1,0
3090221000,2,0
3071232000,3,0
3500211000,1,0
2240360000,1,0
3110704000,0,0
2120859000,1,0
2810786000,2,0
5089998000,1,0
4961486000,2,0
3080611000,2,0
3280783000,2,0
3460528000,1,0
2670995000,2,0
2679992000,5,3
1840142000,1,0
2080232000,1,0
4970261000,1,0
5290403000,1,0
5390516000,2,0
2670693000,2,0
5590116000,1,0
3290744000,1,0
2640335000,1,0
1520218000,1,0
1589960000,0,2
1230212000,1,0
4691444000,0,0
1399790000,1,0
5070933000,1,0
5360418000,1,0
3121504000,2,0
3250726000,1,0
2130303000,1,0
3110416000,0,0
2851650000,2,0
3111754000,1,0
3480913000,1,0
2701427100,2,0
4070512000,1,0
4901288000,1,0
1800177000,0,0
1750006000,1,0
2930472000,1,0
2631068000,1,0
3651153000,1,0
2880718000,1,0
4680047100,3,0
2501013000,1,0
1870830000,1,0
3461140000,1,0
5609989100,1,0
3670218000,2,0
2280272000,2,0
4970439000,2,0
2510169000,1,0
5130456000,1,0
3461654000,2,0
2880632000,2,0
3650714000,3,0
2940061000,1,0
1880057000,1,0
3480991000,1,0
5510797000,1,0
2480180100,2,0
5811421000,2,0
5070457000,2,0
3121337000,2,0
3211158000,1,0
