wdfi_id,corp_name_clean,address_city,wdfi_group_id,corp_mprop_match
R069553,REMEDYNOW HEALTHCARE LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
T075789,3752 S LOGAN AVE LLC,2258 S WINCHESTER ST MILWAUKEE,683,TRUE
L062017,LIONTECHS PROPERTIES LLC,4213 N 94TH ST WAUWATOSA,1301,TRUE
G057026,GOAT DEVELOPMENT LLC,PO BOX 11091 SHOREWOOD,2208,FALSE
U021634,URBAN B&G LLC,10517 W WOODWARD AV WAUWATOSA,70,TRUE
J045472,WIENSCH FAMILY LLC,1336 W TOWNE SQUARE RD MEQUON,270,FALSE
B086167,WIENSCH FAMILY BC LLC,1336 W TOWNE SQUARE RD MEQUON,270,FALSE
S117372,STRONG HAUL TRANSIT GROUP LLC,PO BOX 226 MILWAUKEE,2257,FALSE
C100207,CREATIVE WAREHOUSING LLC,1341 SPAIGHT ST 1 MADISON,274,FALSE
M101877,MILTON HOMES LLC,19135 LOTHMOOR DR LOWER LOWER BROOKFIELD,534,TRUE
M101879,MLK 1920 LLC,1922 N DR MARTIN LUTHER KING JR DR MILWAUKEE,541,FALSE
M101880,MILTON REAL ESTATE INVESTMENTS LLC,19135 LOTHMOOR DR LOWER LOWER BROOKFIELD,534,FALSE
L062057,LOLA ESTATE LLC,11300 W RHODER AV FRANKLIN,136,TRUE
L062071,L2L RE LLC,PO BOX 747 OAK CREEK,2340,TRUE
X002211,XPERT MANAGEMENT LLC,623 SW 43RD LA CAPE CORAL,1686,TRUE
F058684,FOREMOST HOLDINGS LLC,1121 W GRANGE AV MILWAUKEE,124,TRUE
S117490,SB INVESTMENTS CONGRESS LLC,9054 N REXLEIGH DR BAYSIDE,2011,TRUE
K050629,KENNEDY'S CIRCLE OF WELLNESS LLC,3614 W NORTH AV MILWAUKEE,1137,FALSE
T075986,THE BEGINNING LLC,11933 W BURLEIGH ST 2 MILWAUKEE,172,FALSE
T075959,TULAGE REALTY LLC,3373 N 21ST ST MILWAUKEE,1080,TRUE
C100351,CTH RE ACQUISITION LLC,16312 S PARKER RD HOMER GLEN,413,TRUE
S117582,SJ RENTAL PROPERTIES LLC,12605 W NORTH AV SUITE 204 BROOKFIELD,233,TRUE
M102081,MLSK PROPERTIES LLC,4533 N LARKIN ST SHOREWOOD,1375,TRUE
V028296,VANG REAL ESTATE LLC,7524 N 89TH ST MILWAUKEE,1839,TRUE
W069747,WISCONSIN TREE AND LANDSCAPE LLC,3520 W ELM ST MILWAUKEE,1119,FALSE
M102094,MLG/PF LANDINGS INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
A085135,A&J RENTAL HOMES LLC,1345 N JEFFERSON ST 284 MILWAUKEE,283,TRUE
S117607,6419-21 N 89TH STREET LLC,2310 W LAGOON CT MEQUON,697,FALSE
H061333,HITTMAN INVESTMENTS LLC,7707 S CLEMENT AV OAK CREEK,1856,TRUE
M102119,MARION HOUSE LLC,PO BOX 242444 MILWAUKEE,2270,FALSE
B089840,BIRCH AVE LLC,N85W16110 APPLETON AV 943 MENOMONEE FALLS,2177,FALSE
T076100,TPW WEST BEND LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
E051629,EDUARDO PROPERTIES LLC,2705 S 46TH ST MILWAUKEE,836,TRUE
W069831,WRIGHT STREET PROPERTIES LLC,PO BOX 11091 SHOREWOOD,2208,FALSE
C100495,COMRGE PROPERTIES LLC,1346 WASHINGTON AV B RACINE,290,TRUE
O034336,1104 HISTORIC MITCHELL LLC,4828 W LISBON AV MILWAUKEE,1428,TRUE
P072070,PRK INVESTMENT PROPERTIES LLC,4676 N 104TH ST WAUWATOSA,1403,TRUE
C100511,CERVANTES CONSTRUCTION LLC,1331 N 24TH PL MILWAUKEE,266,TRUE
P072087,PROGRESS13 LLC,PO BOX 525 HARTLAND,2319,FALSE
S117832,SHAW & ASSOCIATES LLC,4101 W HEMLOCK ST MILWAUKEE,1268,TRUE
M102276,MORGAN GROVE LLC,1123 N ASTOR ST MILWAUKEE,129,FALSE
R069882,REAL POWER LLC,4609 N 54TH ST MILWAUKEE,1389,TRUE
M102278,MCRD GROUP LLC,4812 W LLOYD ST MILWAUKEE,1425,FALSE
B089958,BCDS INVESTMENTS LLC,2526 N 21ST ST MILWAUKEE,781,TRUE
B090009,BHD LLC,11823 W JANESVILLE RD HALES CORNERS,170,TRUE
T076269,THE GOOD LITTLE COOKIE COMPANY LLC,2964 N FRATNEY ST MILWAUKEE,932,FALSE
F058877,FOND DU LAC LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
G057245,GREEN TREE METRO LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
R069907,RUFUS KING PROPERTIES LLC,2533 N OAKLAND AV 100 MILWAUKEE,782,TRUE
F058882,FOND DU LAC METRO LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
G057251,GREEN TREE 76 LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
A085400,ALLIGATOR HOLDINGS LLC,PO BOX 525 HARTLAND,2319,FALSE
M102355,MCPATTON LLC,1502 SAINT CHARLES ST WAUWATOSA,351,FALSE
T076339,3245 OAKLAND LLC,1840 N FARWELL AV A MILWAUKEE,507,TRUE
C100675,CAMBRIDGE NORTH LLC,3528 TOWNLINE RD WEST BEND,1121,TRUE
J047782,J&C REMODELING LLC,9741 S BLUEGRASS PL OAK CREEK,2074,TRUE
E051745,8THIRTY LLC,10936 N PORT WASHINGTON RD 306 MEQUON,100,TRUE
J047783,J&C REMODELING 2 LLC,9741 S BLUEGRASS PL OAK CREEK,2074,FALSE
J047784,J&C REMODELING 3 LLC,9741 S BLUEGRASS PL OAK CREEK,2074,FALSE
I033113,INTEGRITY HEALTHCARE SERVICES LLC,4025 N 92ND ST WAUWATOSA,1254,FALSE
F058926,FRANCO PROPERTIES LLC,W326S8995 STONE BROOK PASS MUKWONAGO,2480,TRUE
L062378,LONE STAR PROPERTIES LLC,12420 N LAKESHORE DR MEQUON,206,TRUE
A085444,ALEPH LLC,RICHARD KORIR N OLATHE,2358,TRUE
G057306,GLOBAL OPPORTUNITIES PROGRAMS INC,5232 CHARLES ST RACINE,1504,FALSE
A085481,ARCH HOUSE LLC,PO BOX 242444 MILWAUKEE,2270,FALSE
N048600,NORTH END THREE LLC,330 E KILBOURN AV 600 MILWAUKEE,1048,TRUE
F058950,4035 DOWNER LLC,807 E SAUK RD GRAFTON,1894,FALSE
F058951,545 WELLS LLC,807 E SAUK RD GRAFTON,1894,TRUE
M102416,MUSAITIF 2018 LLC,2121 W BRIDGE ST MILWAUKEE,629,FALSE
P072263,CAP HOMES LLC,12420 W HAMPTON AV PO BOX 149 BUTLER,207,TRUE
P072276,PARKWAY TOWNHOUSE 12 LLC,N95W24511 COUNTY RD Q COLGATE,2188,FALSE
P072277,PARKWAY TOWNHOUSE 13 LLC,N95W24511 COUNTY RD Q COLGATE,2188,TRUE
P072278,PARKWAY TOWNHOUSE 14 LLC,N95W24511 COUNTY RD Q COLGATE,2188,FALSE
P072279,PARKWAY TOWNHOUSE 15 LLC,N95W24511 COUNTY RD Q COLGATE,2188,FALSE
A085519,AARON RENTAL PROPERTIES LLC,4373 N 94TH ST WAUWATOSA,1343,TRUE
S118111,6925-27 W BRENTWOOD AVE LLC,2310 W LAGOON CT MEQUON,697,FALSE
T076483,THEO TRECKER WAREHOUSE LLC,PO BOX 2156 MILWAUKEE,2255,FALSE
V028403,VIA MODA GROUP LLC,2370 N TR AV MILWAUKEE,722,FALSE
A085570,A1 FAMILY CARE LLC,7312 148TH AV KENOSHA,1821,FALSE
B090227,BAR PROPERTIES 7940E LLC,W134N6547 LILLY CREEK DR MENOMONEE FALLS,2411,FALSE
T076499,2862 N 14TH LLC,4180 N MARINE DR 512 CHICAGO,1294,TRUE
S118192,S2 REAL ESTATE 1517 S 23RD LLC,11512 W WOODSIDE DR HALES CORNERS,153,FALSE
O034480,1219 E KANE PL LLC,10125 S 52ND ST FRANKLIN,25,TRUE
C100871,CHERRY KEE PROPERTIES LLC,813 ARDMORE HWY TAFT,1907,TRUE
N045473,SOUTHBRANCH INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
T076608,2506 N 40TH ST LLC,2506 N 40TH ST MILWAUKEE,770,TRUE
X002222,XPERT HOLDINGS LLC,523 SW 43RD LA CAPE CORAL,1503,TRUE
S118275,SM COMPANIES INC,4911 W GOOD HOPE RD MILWAUKEE,1444,FALSE
H061648,HUMBLED HANDS LLC,3329 W PARNELL AV MILWAUKEE,1063,TRUE
T076655,2710 S 10TH LLC,1035 W WILLOW DR OAK CREEK,53,TRUE
D061699,DMARIE PROPERTIES LLC,W4984 PARKWOOD DR SHAWANO,2490,TRUE
O034502,ONE TIME PROPERTY INVESTMENTS LLC,5722 W NORTH AV MILWAUKEE,1594,FALSE
R070132,ROTTWEILER PROPERTIES IV LLC,5574 S 26TH ST MILWAUKEE,1571,TRUE
R070133,ROTTWEILER PROPERTIES V LLC,5574 S 26TH ST MILWAUKEE,1571,TRUE
F059089,5324 W BELOIT ROAD LLC,7701 N TEUTONIA AV MILWAUKEE,1854,FALSE
T076708,3721 VPARTNERSHIP LLC,PO BOX 892 MILWAUKEE,2351,FALSE
S118324,SJNK PROPERTIES LLC,3006 NAGAWICKA AV DELAFIELD,945,TRUE
B090404,BAJWA INVESTMENTS LLC,11933 W BURLEIGH ST 2 MILWAUKEE,172,FALSE
T076725,TU CASA LLC,3710 W LINCOLN AV MILWAUKEE,1150,TRUE
W070104,WSMITH REAL ESTATE LLC,9042 BRANDYBROOK TRL BROWN DEER,2010,TRUE
N048728,905 MEINECKE LLC,8070 W MOURNING DOVE LA MEQUON,1896,TRUE
F059104,513-515 E HOWARD AVE LLC,PO BOX 70567 MILWAUKEE,2335,FALSE
K050972,KODIAK KARPENTRY LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
A085740,ANANTA LLC,11933 W BURLEIGH ST 2 MILWAUKEE,172,TRUE
G057495,GICKIE LLC,8133 N TEUTONIA AV BROWN DEER,1908,TRUE
T076769,3211 S 13TH ST LLC,PO BOX 70567 MILWAUKEE,2335,FALSE
A085814,AMBIGUOUS ASSET CORPORATION,W5616 SUMAC RD PLYMOUTH,2492,FALSE
R070234,R & P FAMILY INVESTMENTS LLC,601 W SOUTH ST OCONOMOWOC,1633,TRUE
T076841,TEC ENTERPRISES LLC,1441 N FRANKLIN PL 221 MILWAUKEE,329,TRUE
H023040,HOME LIVING SERVICES INC,3808 W ELM ST MILWAUKEE,1179,TRUE
W070159,WORKLOFTS MKE LLC,117 N JEFFERSON ST 207 MILWAUKEE,164,FALSE
H061741,HOUSES INCORPORATED,103 W CHAMBERS ST MILWAUKEE,47,TRUE
K051046,KONICEK INVESTMENTS LLC,7102 S WOELFEL RD FRANKLIN,1791,TRUE
G057557,GMG PROPERTIES LLC,4104 W GOOD HOPE RD MILWAUKEE,1270,TRUE
O034570,1558 N WARREN LLC,10125 S 52ND ST FRANKLIN,25,TRUE
L062595,LAKE BREEZE REALTY LLC,1434 BIG BEND RD A WAUKESHA,326,FALSE
A085926,AREN LLC,17345 CIVIC DR 2023 BROOKFIELD,461,TRUE
T076957,3K UNITED HOMES LLC,5919 N 61ST ST MILWAUKEE,1617,TRUE
W070224,WECSG LLC,2675 N MAYFAIR RD 110 WAUWATOSA,832,TRUE
M102939,MLG/PF EAGLE GLEN INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
B090632,BEM LLC,PO BOX 545 PEWAUKEE,2322,TRUE
H061832,HAMPTON HOMES LLC,W144N9896 SUN VALLEY TRL GERMANTOWN,2417,TRUE
I033264,IMATRA PROPERTIES LLC,N75W22531 CHESTNUT HILL RD SUSSEX,2166,FALSE
R070365,RACE BIOMEDICAL LLC,2845 N BUFFUM ST MILWAUKEE,890,TRUE
M103001,MLG/PF TRAILS AT CREEKSIDE CO-INVESTOR LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M103024,MLG/PF TRAILS AT CREEKSIDE INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
O034613,1218 18TH LLC,526 W NATIONAL AV 200 MILWAUKEE,1515,TRUE
C100352,CLOSE TO HOME SENIOR LIVING FACILITIES LLC,16312 S PARKER RD HOMER GLEN,413,FALSE
O034622,1819 S 3RD ST NICK LLC,3764 S 96TH ST MILWAUKEE,1169,TRUE
T077099,337 S 67TH ST JORDAN LLC,3764 S 96TH ST MILWAUKEE,1169,TRUE
G052594,BELLA REALTY LLC,7080 W CREEKSIDE CT MEQUON,1789,FALSE
P072700,PROMINENT INVESTMENTS LLC,1918 E LAFAYETTE PL 1107 MILWAUKEE,538,TRUE
N048875,ND HOLDING LLC,6214 W PORT AV MILWAUKEE,1685,TRUE
K051134,KONICEK PROPERTIES LLC,10125 S 52ND ST FRANKLIN,25,FALSE
T077135,TINC INC,9484 N FAIRWAY DR BAYSIDE,2054,FALSE
S118806,SHARING LOVE GROUP HOME CORP,5232 CHARLES ST RACINE,1504,FALSE
T077142,TUCKER MANAGEMENT CORP,W180N8276 TOWN HALL RD MENOMONEE FALLS,2433,TRUE
D061987,DRD INDUSTRIES LLC,1314 S 1ST ST 125 MILWAUKEE,257,TRUE
B090776,BER LAWNCARE LLC,10125 S 52ND ST FRANKLIN,25,FALSE
E052108,EZ LIVING 4U LLC,12605 W NORTH AV 294 BROOKFIELD,230,TRUE
E052109,EZ LIVING 4U2 LLC,12605 W NORTH AV 294 BROOKFIELD,230,TRUE
G057684,GRAINERY 720 LLC,524 TECHNOLOGY WA SAUKVILLE,1510,TRUE
P072755,PETGALSON LLC,2731 S SHORE DR MILWAUKEE,849,FALSE
E052122,EASTSIDE PARTNERS LLC,1345 N JEFFERSON ST SUITE 144 MILWAUKEE,288,FALSE
E052127,881 W BELTLINE HWY LLC,2509 PERRY ST MADISON,772,FALSE
C101429,CLARKE SQUARE APARTMENTS LLC,2110 W SCOTT ST MILWAUKEE,623,FALSE
C101434,CROSSROADS COLLECTIVE LLC,1840 N FARWELL AV A MILWAUKEE,507,FALSE
I033321,IP4 LLC,5205 N IRONWOOD RD 102 GLENDALE,1497,TRUE
M103258,MLG/PF CONCORDE CENTER LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M103239,MOSRADSEGI LLC,9557 WOODS CR BROWN DEER,2064,TRUE
T077306,2673 N 71 LLC,6650 W STATE ST 221 MILWAUKEE,1728,FALSE
T077313,THE CAPITOL LLC,11933 W BURLEIGH ST 2 MILWAUKEE,172,FALSE
V028551,VILLARD INVESTMENTS LLC,PO BOX 58 BUTLER,2325,TRUE
N048958,90TH ST INVESTMENTS LLC,PO BOX 58 BUTLER,2325,TRUE
M103291,MLG/HHH EAGLE GLEN INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S119077,SAKH LLC,7611 PARKVIEW RD GREENDALE,1843,FALSE
M103298,MILW RENTALS LLC,PO BOX 270464 WEST ALLIS,2282,TRUE
S119081,SHORELANDRE LLC,4119 N BARTLETT AV SHOREWOOD,1274,TRUE
D062115,DON'S DELI LLC,600 S 6TH ST MILWAUKEE,1627,FALSE
B090996,BEAMON SMITH INVESTMENTS LLC,8322 N 111TH ST MILWAUKEE,1932,TRUE
A086295,ALLIANCE INVESTMENTS LLC,13036 W LUCILLE LA BUTLER,254,TRUE
M099763,MLG HOLDING COMPANY LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
A086303,A BELL PROPERTIES LLC,9900 S FRANKLIN DR FRANKLIN,2080,TRUE
M103376,MEQUON DB INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
C101593,CLEM STONE PROPERTIES LLC,549 MOOSE TRL MADISON,1559,TRUE
F059466,FIVE STARR PROPERTIES LLC,400 N BROADWAY 501 MILWAUKEE,1237,TRUE
R070630,RE PRINCIPALS INVESTMENTS IV LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M103403,MLG ASSET MANAGEMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S119187,SOUTHPAW SITTERS LLC,S43W30348 STONE GATE LA WAUKESHA,2369,FALSE
K051252,KILBOURN MANAGEMENT LLC,N59W14200 BOBOLINK AV MENOMONEE FALLS,2147,FALSE
C101664,CAPITOL81 LLC,1500 W STILLWATER CT MEQUON,347,TRUE
B091067,BENDER COURT INDUSTRIAL LLC,2116 W CORNELL ST MILWAUKEE,627,FALSE
M103464,MLG PF IV MANAGER LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
B091080,BEANER BOYS RENTALS LLC,1350 N 60TH ST MILWAUKEE,292,TRUE
A086394,ADC REALTY LLC,1861 W CHERRY ST MILWAUKEE,519,TRUE
S119300,SYDNEY ROSE LLC,1730 S 62ND ST WEST ALLIS,458,TRUE
O034776,1500 NATIONAL LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
D061332,DEVOE RENTALS LLC,1125 MARION AV SOUTH MILWAUKEE,132,FALSE
F059545,FRANCO PROPERTIES II LLC,W326S8995 STONE BROOK PASS MUKWONAGO,2480,TRUE
F059556,4G INVESTMENTS LLC,1516 MERRY CT PORT WASHINGTON,360,TRUE
F059565,FUTURE HOME INVESTMENT LLC,WELCOME HOME MILWAUKEE W WEST ALLIS,2501,TRUE
L063051,LDH PROPERTY MANAGEMENT LLC,4642 W MELVINA ST MILWAUKEE,1399,TRUE
S119391,SAND KNIT SPORTS INC,104 E MASON ST MILWAUKEE,60,FALSE
M103600,MAKENLEE ACADEMY LLC,6840 W ACACIA ST MILWAUKEE,1764,TRUE
I033397,IN LOVING KARE LLC,3435 N 4TH ST MILWAUKEE,1091,TRUE
R070792,RANGER INVESTMENTS LLC,5420 S HONEY CREEK DR GREENFIELD,1544,FALSE
B091204,BUSY ATM LLC,8800 W PALMETTO AV MILWAUKEE,1981,TRUE
F059593,4962 WILLIAMS LLC,6825 W BROWN DEER RD 242383 MILWAUKEE,1760,TRUE
F059594,4932 WILLIAMS LLC,6825 W BROWN DEER RD 242383 MILWAUKEE,1760,TRUE
J048449,JENN MANAGEMENT LLC,15300 W HOWARD AV 510678 NEW BERLIN,372,FALSE
T077668,2865 MANAGEMENT LLC,1105 ROLLING GREEN DR WAUKESHA,112,TRUE
O034824,OBS INVESTMENTS LLC,1301 ALLERMANN DR WATERTOWN,249,TRUE
A086517,ATS PROPERTIES I LLC,12605 W WILBUR DR NEW BERLIN,234,TRUE
A086519,ATS PROPERTIES II LLC,12605 W WILBUR DR NEW BERLIN,234,TRUE
A086520,ATS PROPERTIES III LLC,12605 W WILBUR DR NEW BERLIN,234,TRUE
A086521,ATS PROPERTY MANAGEMENT LLC,12605 W WILBUR DR NEW BERLIN,234,FALSE
N049126,"NATIVE ROOTS LLC",5451 N 24TH ST GLENDALE,1552,FALSE
T077697,T&J HOME IMPROVEMENTS LLC,4585 N 49TH ST MILWAUKEE,1387,TRUE
S119520,SAC19 LLC,6125 W BURLEIGH ST MILWAUKEE,1665,FALSE
B091259,BNCFOREMOST PROPERTIES LLC,PO BOX 54 BUTLER,2320,TRUE
T077715,TURNER INVESTMENT GROUP LLC,N116W15909 W MAIN ST GERMANTOWN,2102,TRUE
G057895,GLASSEL PROPERTIES LLC,4145 N DOWNER AV SHOREWOOD,1287,FALSE
T077717,TRAILS AG LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
K051341,KONKOL & SONS LLC,6210 W GREENFIELD AV WEST ALLIS,1684,FALSE
M103707,MLG/PF ASPIRE TOWNHOMES INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
H062204,HOME SWEO HOME LLC,2965 N DOWNER AV MILWAUKEE,934,FALSE
A086555,ACCELERATE CAR CENTER LLC,PO BOX 54 BUTLER,2320,FALSE
T077755,TIMBERLAKE TRANSPORTATION LLC,4478 N 72ND ST MILWAUKEE,1365,FALSE
L063131,LINGAM PROPERTIES LLC,3895 WESTWOOD CT BROOKFIELD,1195,TRUE
L063160,LCM FUNDS 49 BLUEMOUND LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
P073186,PLUS EV INVESTMENTS LLC,405 SAN JUAN DR MORGAN HILL,1262,TRUE
A086628,AT HAMBURGER LLC,1840 N FARWELL AV A MILWAUKEE,507,FALSE
F059677,5 POINTS ART GALLERY AND STUDIOS LLC,3514 N PORT WASHINGTON AV MILWAUKEE,1117,FALSE
P073192,PROPERTY NERDS 360 LLC,5924 STEFANIE WA CALEDONIA,1618,FALSE
C101987,CLOCKTOWER PROPERTIES LLC,5232 W OKLAHOMA AV 201 MILWAUKEE,1506,FALSE
F059690,FSHLEADS LLC,2206 S 67TH ST WEST ALLIS,656,TRUE
S119675,S2 REAL ESTATE 6900 W LINCOLN LLC,11512 W WOODSIDE DR HALES CORNERS,153,FALSE
V028667,VLACH INVESTMENTS LLC,1347 MACKUBIN ST SAINT PAUL,291,TRUE
F059699,4614 4616 W STARK ST LLC,2310 W LAGOON CT MEQUON,697,FALSE
M103816,MLG/PF CRENSHAW GRAND INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M103827,MLG/PF TEMPE APARTMENTS INVESTMENT LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
S119718,SAC20 LLC,6125 W BURLEIGH ST MILWAUKEE,1665,FALSE
W070704,WI HOUSING LLC,PO BOX 75 MEQUON,2341,FALSE
J048559,JABOS LLC,2670 N HARDING BL WAUWATOSA,831,TRUE
V028673,VPC HOLDINGS 15 LLC,1020 E LAND PL MILWAUKEE,32,TRUE
L063207,LAZY DAZE LAKE LLC,1850 N 72ND ST WAUWATOSA,515,FALSE
S119734,S2 REAL ESTATE 1206-8 S 5TH PL LLC,11512 W WOODSIDE DR HALES CORNERS,153,FALSE
V028680,VALLEY TOP INVESTMENTS LLC,6751 N TEUTONIA AV MILWAUKEE,1750,TRUE
V028683,VPC HOLDINGS 16 LLC,1020 E LAND PL MILWAUKEE,32,FALSE
Y005095,YOUR FATHER'S MUSTACHE LLC,2670 N HARDING BL WAUWATOSA,831,FALSE
P073268,POLARIS KEYS LLC,8983 S RIVER EDGE DR OAK CREEK,1995,TRUE
A086759,AARON PROPERTY RENTALS LLC,4373 N 94TH ST WAUWATOSA,1343,FALSE
O034930,1500 S 116 LLC,225 E MASON ST 501 MILWAUKEE,681,FALSE
O034931,11505 W ORCHARD LLC,225 E MASON ST 501 MILWAUKEE,681,FALSE
N049231,NEED VS WANT LLC,223 N WATER ST 500 MILWAUKEE,671,FALSE
N049230,"NAAY LLC",2249 S 26TH ST MILWAUKEE,680,TRUE
S119866,712 S 7TH LLC,7707 STICKNEY AV WAUWATOSA,1857,TRUE
M103963,MSDS PROPERTIES LLC,10936 N PORT WASHINGTON RD 306 MEQUON,100,FALSE
H062396,HOME AT HEART COMMERCIAL AND RESIDENTIAL CONSTRUCTION CORP,7720 W BURLEIGH ST MILWAUKEE,1860,FALSE
I033512,IQBAL INVESTMENTS LLC,19390 COMPTON LA BROOKFIELD,558,TRUE
M104031,MLG/PF TWIN PINES LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
P073360,PARKVIEW MANOR LLC,524 TECHNOLOGY WA SAUKVILLE,1510,FALSE
D062552,D & W TRANSPORTATION LLC,9016 W BURLEIGH ST MILWAUKEE,2004,FALSE
M104035,MAXWELL ENTERPRISES LLC,902 KRONENWETTER DR 3 KRONENWETTER,2007,TRUE
P073374,PAINT BROTHERS LLC,8432 W WARNIMONT AV MILWAUKEE,1945,TRUE
S120005,SD INTELLECTUAL ENTERPRISES LLC,1369 N PORT WASHINGTON RD 361 GRAFTON,297,FALSE
C102276,CYMRU A LAHKOTA HOLDINGS LLC,1369 N PORT WASHINGTON RD 361 GRAFTON,297,FALSE
K051510,KENNEDY HOMES LLC,3614 W NORTH AV MILWAUKEE,1137,TRUE
T078123,2166-68 N 41ST ST LLC,2542 S BURRELL ST MILWAUKEE,788,TRUE
H062425,HOMBURG MAINTENANCE SERVICES LLC,PO BOX 525 HARTLAND,2319,FALSE
L063390,LCM FUNDS 50 TENNIS LLC,PO BOX 1602 MILWAUKEE,2229,FALSE
S120073,SP FRONTDESK LLC,6174 WASHINGTON CR WAUWATOSA,1677,FALSE
C102334,CORNELL CIRCLE MANAGEMENT LLC,S79W15907 AUD MAR DR MUSKEGO,2392,FALSE
D062615,DURO 2900 PROPERTY LLC,2900 S 166TH ST NEW BERLIN,902,FALSE
M104119,MU I LLC,929 N 17TH ST OFC MILWAUKEE,2032,TRUE
M104121,MU II LLC,929 N 17TH ST OFC MILWAUKEE,2032,TRUE
T078186,3013 N FREDERICK LLC,1908 E WEBSTER PL 2 MILWAUKEE,529,TRUE
O035004,1908 E WEBSTER LLC,1908 E WEBSTER PL 2 MILWAUKEE,529,FALSE
T078188,3665 E HAMMOND LLC,1908 E WEBSTER PL 2 MILWAUKEE,529,FALSE
A086980,AJ PROPERTY MANAGEMENT LLC,3830 RICHLAND PK 209 BROOKFIELD,1187,TRUE
N049332,NIMC LLC,10526 N BURNING BUSH LA MEQUON,71,TRUE
W070886,WECZERA PROPERTIES LLC,1929 SUNNYSIDE DR WAUKESHA,549,TRUE
M104141,MLG PRIVATE FUND IV LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
M104149,MLG 1099 DIVIDEND FUND IV LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
B091687,BULLPEN432 LLC,4100 W RIVER LA MILWAUKEE,1267,FALSE
M104154,MLG RJ MANAGER LLC,19000 W BLUEMOUND RD BROOKFIELD,525,FALSE
K051556,KNICK LLC,11512 N PORT WASHINGTON RD 201 MEQUON,152,TRUE
D062640,DMK DEVELOPMENT LLC,3208 MENASHA AV MANITOWOC,1019,TRUE
A087025,ADPROP LLC,4812 W LLOYD ST MILWAUKEE,1425,FALSE
J038065,JACOBSONS SEASONAL SERVICE INC,6500 N ALBERTA CT GLENDALE,1705,FALSE
M104179,MASTER KEY LLC,N63W12969 GROVE ST MENOMONEE FALLS,2150,TRUE
M104190,MKA PROPERTY MANAGEMENT LLC,PO BOX 482 THIENSVILLE,2307,FALSE
B091745,BRADY WEST LLC,844 CRIGLAS RD WALES,1946,TRUE
D062658,DROP THE BASSLINE LLC,826 ANDOVER DR EAGLE,1924,FALSE
T078312,TWENTY EIGHT 60 LLC,2534 S KINNICKINNIC AV 103 MILWAUKEE,783,FALSE
O035052,1519 ESTATE LLC,11300 W RHODER AV FRANKLIN,136,FALSE
F059934,FOXTOWN TIF LLC,524 TECHNOLOGY WA SAUKVILLE,1510,FALSE
T077726,BNCFOREMOST TRUCKING LLC,PO BOX 54 BUTLER,2320,FALSE
B091784,BATTING BABES BOUTIQUE LLC,6111 W NORTH AV WAUWATOSA,1662,FALSE
L063537,LESLIE DOHR INTERIOR DESIGN LLC,316 E SILVER SPRING DR 214 WHITEFISH BAY,1005,FALSE
M104268,MP 1194 COMMERCIAL LLC,138 BUNTROCK AV THIENSVILLE,303,FALSE
O035068,OFF THE 10 CUSTOMS LLC,W145N7140 NORTHWOOD DR MENOMONEE FALLS,2418,FALSE
W070971,WITKOWIAK PROPERTIES LLC,529 W HISTORIC MITCHELL ST MILWAUKEE,1521,TRUE
W070972,WITKOWIAK FUNERAL AND CREMATION SERVICE LLC,529 W HISTORIC MITCHELL ST MILWAUKEE,1521,FALSE
S120271,SANDLES EXPRESS LLC,9218 N 60TH ST BROWN DEER,2023,TRUE
S120272,SIMONSON LANE LLC,5700 S 121ST ST HALES CORNERS,1586,FALSE
M104282,MARCY STREET LLC,5700 S 121ST ST HALES CORNERS,1586,TRUE
