wdfi_address_raw,wdfi_address,standardized
"3410 Bartlett Ave., Rosemead, CA 91770","3410 BARTLETT AVE, ROSEMEAD, CA 91770",TRUE
"3410 W PABST AVE, MILWAUEE, WI 53215","3410 W PABST AVE, MILWAUKEE, WI 53215",TRUE
"3410 W PABST AVE, MILWAUKEE, WI 53215","3410 W PABST AVE, MILWAUKEE, WI 53215",TRUE
"3411 COUNTRY AIRE DR, CEDARBURG, WI 53012","3411 COUNTRY AIRE DR, CEDARBURG, WI 53012",TRUE
"3412 N PIERCE ST, MILWAUKEE, WI 53212","3412 N PIERCE ST, MILWAUKEE, WI 53212",TRUE
"3412 N PIERCE ST, MILWAUKEE, WI 53212-1627","3412 N PIERCE ST, MILWAUKEE, WI 53212",TRUE
"3413 N DR MARTIN LUTHER KING DR, MILWAUKEE, WI 53212-1457","3413 N MARTIN LUTHER KING JR DR, MILWAUKEE, WI 53212",TRUE
"342 N WATER ST STE 600, MILWAUKEE, WI 53202","342 N WATER ST, STE 600, MILWAUKEE, WI 53202",TRUE
"342 N WATER ST, MILWAUKEE, WI 53202","342 N WATER ST, MILWAUKEE, WI 53202",TRUE
"342 N WATER ST, MILWAUKEE, WI 53202-5514","342 N WATER ST, MILWAUKEE, WI 53202",TRUE
"342 N WATER ST, STE 600, MILWAUKEE, WI 53202-5715","342 N WATER ST, STE 600, MILWAUKEE, WI 53202",TRUE
"342 N WATER ST, SUITE 600, MILWAUKEE, WI 53202","342 N WATER ST, STE 600, MILWAUKEE, WI 53202",TRUE
"342 N. WATER ST., SUITE 600, MILWAUKEE, WI 53202","342 N WATER ST, STE 600, MILWAUKEE, WI 53202",TRUE
"3423 S CLEMENT AVE, MILWAUKEE, WI 53207-3584","3423 S CLEMENT AVE, MILWAUKEE, WI 53207",TRUE
"3424 N 56TH ST, MILWAUKEE, WI 53216-2814","3424 N 56TH ST, MILWAUKEE, WI 53216",TRUE
"3425A N 60TH ST, P O BOX 16569, MILWAUKEE, WI 53216","3425 N 60TH ST, MILWAUKEE, WI 53216",TRUE
"3426 23RD AVE, KENOSHA, WI 53140","3426 23RD AVE, KENOSHA, WI 53140",TRUE
"3428 S WHITNALL AVE, MILWAUKEE, WI 53207","3428 S WHITNALL AVE, MILWAUKEE, WI 53207",TRUE
"3430 S CLEMENT AVE, MILWAUKEE, WI 53207-3536","3430 S CLEMENT AVE, MILWAUKEE, WI 53207",TRUE
"3431 W KILBOURN AVE, MILWAUKEE, WI 53208-3316","3431 W KILBOURN AVE, MILWAUKEE, WI 53208",TRUE
"3433 S BELL AVE, APT 2, CHICAGO, IL 60608-6010","3433 S BELL AVE, APT 2, CHICAGO, IL 60608",TRUE
"3435 N 4TH ST, MILWAUKEE, WI 53212","3435 N 4TH ST, MILWAUKEE, WI 53212",TRUE
"3435 N 4TH ST, MILWAUKEE, WI 53212-1434","3435 N 4TH ST, MILWAUKEE, WI 53212",TRUE
"3440 N 42ND ST, MILWAUKEE, WI 53216-3516","3440 N 42ND ST, MILWAUKEE, WI 53216",TRUE
"3440 N 42ND STREET, PO BOX 16528, MILWAUKEE, WI 53216","3440 N 42ND ST, MILWAUKEE, WI 53216",TRUE
"3447 S 12TH ST, MILWAUKEE, WI 53215-5007","3447 S 12TH ST, MILWAUKEE, WI 53215",TRUE
"345 W SAINT PAUL AVE, UNIT 1865, MILWAUKEE, WI 53201-2290","345 W ST PAUL AVE, UNIT 1865, MILWAUKEE, WI 53203",TRUE
"3451 S KINNICKINNIC AVE, MILWAUKEE, WI 53207-3169","3451 S KINNICKINNIC AVE, MILWAUKEE, WI 53207",TRUE
"3459 N LAKE DR, MILWAUKEE, WI 53211-2919","3459 N LAKE DR, MILWAUKEE, WI 53211",TRUE
"3459 NORTH LAKE DRIVE, MILWAUKEE, WI 53211","3459 N LAKE DR, MILWAUKEE, WI 53211",TRUE
"3459 North Lake Drive, Milwaukee, WI 53211","3459 N LAKE DR, MILWAUKEE, WI 53211",TRUE
"3463 N WEIL ST, MILWAUKEE, WI 53212-1718","3463 N WEIL ST, MILWAUKEE, WI 53212",TRUE
"3463 S KINNICKINNIC AVE, MILWAUKEE, WI 53207-3169","3463 S KINNICKINNIC AVE, MILWAUKEE, WI 53207",TRUE
"347 E LINCOLN AVE LOWER LEVEL, MILWAUKEE, WI 53207","347 E LINCOLN AVE, MILWAUKEE, WI 53207",TRUE
"347 E LINCOLN AVE, LOWR LEVEL, MILWAUKEE, WI 53207-1570","347 E LINCOLN AVE, MILWAUKEE, WI 53207",TRUE
"3470 N SHEPARD AVE, MILWAUKEE, WI 53211-2927","3470 N SHEPARD AVE, MILWAUKEE, WI 53211",TRUE
"3476 S 44TH ST, GREENFIELD, WI 53219-4813","3476 S 44TH ST, MILWAUKEE, WI 53219",TRUE
"3477 N 99TH ST, MILWAUKEE, WI 53222","3477 N 99TH ST, MILWAUKEE, WI 53222",TRUE
"3477 N OAKLAND AVE, MILWAUKEE, WI 53211","3477 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3477 N OAKLAND AVE, MILWAUKEE, WI 53211-2824","3477 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3477 N. OAKLAND AVE, MILWAUKEE, WI 53211","3477 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3477 N. OAKLAND AVE., MILWAUKEE, WI 53211","3477 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3477 N. Oakland Ave., Milwaukee, WI 53211","3477 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3479 N 2ND ST, MILWAUKEE, WI 53212","3479 N 2ND ST, MILWAUKEE, WI 53212",TRUE
"3479 S 15TH PL, MILWAUKEE, WI 53215","3479 S 15TH PL, MILWAUKEE, WI 53215",TRUE
"3479 S 15TH PL, MILWAUKEE, WI 53215-5031","3479 S 15TH PL, MILWAUKEE, WI 53215",TRUE
"3480 NORTH SHORE DRIVE, HUBERTUS, WI 53033","3480 N SHORE DR, HUBERTUS, WI 53033",TRUE
"3480 North Shore Drive, Hubertus, WI 53033","3480 N SHORE DR, HUBERTUS, WI 53033",TRUE
"3485 S LONG ACRE DR, NEW BERLIN, WI 53151","3485 S LONG ACRE DR, NEW BERLIN, WI 53151",TRUE
"3485 S Long Acre Dr, New Berlin, WI 53151","3485 S LONG ACRE DR, NEW BERLIN, WI 53151",TRUE
"3487 N LAKE DR, MILWAUKEE, WI 53211-2919","3487 N LAKE DR, MILWAUKEE, WI 53211",TRUE
"3493 N HACKETT AVE, MILWAUKEE, WI 53211-2946","3493 N HACKETT AVE, MILWAUKEE, WI 53211",TRUE
"3497 N FRATNEY ST, MILWAUKEE, WI 53212-1746","3497 N FRATNEY ST, MILWAUKEE, WI 53212",TRUE
"350 S TOWER ST, STE 3, SAUKVILLE, WI 53080-2500","350 S TOWER ST, STE 3, SAUKVILLE, WI 53080",TRUE
"3500 Sunset Ave, Ste D-13, Ocean, NJ 07712-3955","3500 SUNSET AVE, STE D13, OCEAN, NJ 07712",TRUE
"3500 W MOTHER DANIELS WAY, MILWAUKEE, WI 53209-5311","3500 W MOTHER DANIELS WAY, MILWAUKEE, WI 53209",TRUE
"3504 5TH AVE, STE 200, PITTSBURGH, PA 15213-2202","3504 5TH AVE, STE 200, PITTSBURGH, PA 15213",TRUE
"3506 W NATIONAL AVE, MILWAUKEE, WI 53215-1025","3506 W NATIONAL AVE, MILWAUKEE, WI 53215",TRUE
"3508 W NORTH AVE, MILWAUKEE, WI 53208","3508 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"3509  N 54 TH BLVD, MILWAUKEE, WI 53216","3509 N 54TH BLVD, MILWAUKEE, WI 53216",TRUE
"3509 N. 54TH BLVD, MILWAUKEE, WI 53216","3509 N 54TH BLVD, MILWAUKEE, WI 53216",TRUE
"3509A N 55TH STREET, MILWAUKEE, WI 53216","3509 A N 55TH ST, MILWAUKEE, WI 53216",TRUE
"3510 N OAKLAND AVE STE 210, SHOREWOOD, WI 53211-2746","3510 N OAKLAND AVE, STE 210, MILWAUKEE, WI 53211",TRUE
"3510 N OAKLAND AVE, STE 210, SHOREWOOD, WI 53211","3510 N OAKLAND AVE, STE 210, MILWAUKEE, WI 53211",TRUE
"3510 N OAKLAND AVE, STE 210, SHOREWOOD, WI 53211-2746","3510 N OAKLAND AVE, STE 210, MILWAUKEE, WI 53211",TRUE
"3510 N OAKLAND AVE, SUITE 210, SHOREWOOD, WI 53211-2746","3510 N OAKLAND AVE, STE 210, MILWAUKEE, WI 53211",TRUE
"3510 W SILVER SPRING DR, MILWAUKEE, WI 53209-4036","3510 W SILVER SPRING DR, MILWAUKEE, WI 53209",TRUE
"3510 W WOODWARD DR, FRANKLIN, WI 53132-8412","3510 W WOODWARD DR, FRANKLIN, WI 53132",TRUE
"3514 N 54TH BLVD, MILWAUKEE, WI 53216-2804","3514 N 54TH BLVD, MILWAUKEE, WI 53216",TRUE
"3514 N. PORT WASHINGTON AVE., MILWAUKEE, WI 53212","3514 N PORT WASHINGTON AVE, MILWAUKEE, WI 53212",TRUE
"3520 S 84TH ST, MILWAUKEE, WI 53228-1502","3520 S 84TH ST, MILWAUKEE, WI 53228",TRUE
"3520 S. 84TH ST, MILWAUKEE, WI 53228-1502","3520 S 84TH ST, MILWAUKEE, WI 53228",TRUE
"3520 W. ELM ST, MILWAUKEE, WI 53209","3520 W ELM ST, MILWAUKEE, WI 53209",TRUE
"3524 W NATIONAL AVE, MILWAUKEE, WI 53215-1025","3524 W NATIONAL AVE, MILWAUKEE, WI 53215",TRUE
"3527 W NATIONAL AVE, MILWAUKEE, WI 53215-1024","3527 W NATIONAL AVE, MILWAUKEE, WI 53215",TRUE
"3527A N 84TH ST, MILWAUKEE, WI 53222","3527 A N 84TH ST, MILWAUKEE, WI 53222",TRUE
"3528 W VILLARD AVE, MILWAUKEE, WI 53209","3528 W VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3528 W VILLARD AVE, MILWAUKEE, WI 53209-4712","3528 W VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3532 N 14TH ST, MILWAUKEE, WI 53206","3532 N 14TH ST, MILWAUKEE, WI 53206",TRUE
"3532 N 14TH ST, MILWAUKEE, WI 53206-2947","3532 N 14TH ST, MILWAUKEE, WI 53206",TRUE
"3539 N MARYLAND AVE, SHOREWOOD, WI 53211-2512","3539 N MARYLAND AVE, MILWAUKEE, WI 53211",TRUE
"3540 PROMINENT WAY, UNIT 304, MOUNT PLEASANT, SC 29466","3540 PROMINENT WAY, UNIT 304, MOUNT PLEASANT, SC 29466",FALSE
"3541 CIRCLE DR, HUBERTUS, WI 53033-9512","3541 CIRCLE DR, HUBERTUS, WI 53033",TRUE
"3541 S WHITNALL AVE, MILWAUKEE, WI 53207-3335","3541 S WHITNALL AVE, MILWAUKEE, WI 53207",TRUE
"355 Kenilworth Avenue, Kenilworth, IL 60043","355 KENILWORTH AVE, KENILWORTH, IL 60043",TRUE
"3550 S HOWELL AVE, MILWAUKEE, WI 53207","3550 S HOWELL AVE, MILWAUKEE, WI 53207",TRUE
"3555A N OAKLAND AVE, SHOREWOOD, WI 53211","3555 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3555A N OAKLAND AVE, SHOREWOOD, WI 53211-2703","3555 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3555A N. OAKLAND AVE, SHOREWOOD, WI 53211","3555 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3555A N. OAKLAND AVENUE, SHOREWOOD, WI 53211","3555 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3555A NORTH OAKLAND AVENUE, SHOREWOOD, WI 53211","3555 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3556 W RAWSON AVE, FRANKLIN, WI 53132","3556 W RAWSON AVE, FRANKLIN, WI 53132",TRUE
"356 SUNSHINE DR, HARTLAND, WI 53029-8559","356 SUNSHINE DR, HARTLAND, WI 53029",TRUE
"3568 S, 1ST ST, MILWAUKEE, WI 53207","3568 S 1ST ST, MILWAUKEE, WI 53207",TRUE
"3572 S 16TH ST, MILWAUKEE, WI 53221-1618","3572 S 16TH ST, MILWAUKEE, WI 53221",TRUE
"3572 S. 16TH ST., MILWAUKEE, WI 53221","3572 S 16TH ST, MILWAUKEE, WI 53221",TRUE
"3573 S 46TH ST, GREENFIELD, WI 53220-1507","3573 S 46TH ST, MILWAUKEE, WI 53220",TRUE
"3585 FIEBRANTZ DR, BROOKFIELD, WI 53005","3585 FIEBRANTZ DR, BROOKFIELD, WI 53005",TRUE
"3585 S HOWELL AVE, MILWAUKEE, WI 53207-3321","3585 S HOWELL AVE, MILWAUKEE, WI 53207",TRUE
"3600 S 58TH ST, GREENFIELD, WI 53220-1438","3600 S 58TH ST, MILWAUKEE, WI 53220",TRUE
"3600 S CLEMENT AVE, MILWAUKEE, WI 53207-3566","3600 S CLEMENT AVE, MILWAUKEE, WI 53207",TRUE
"3600 W MARION ST, MILWAUKEE, WI 53216","3600 W MARION ST, MILWAUKEE, WI 53216",TRUE
"3600 W PIERCE ST, MILWAUKEE, WI 53215","3600 W PIERCE ST, MILWAUKEE, WI 53215",TRUE
"3600 W. MARION ST, MILWAUKEE, WI 53216","3600 W MARION ST, MILWAUKEE, WI 53216",TRUE
"3601 N. HACKETT AVE, SHOREWOOD, WI 53211","3601 N HACKETT AVE, MILWAUKEE, WI 53211",TRUE
"3601 N. HACKETT AVE., SHOREWOOD, WI 53211-2640","3601 N HACKETT AVE, MILWAUKEE, WI 53211",TRUE
"3603 RIVER HILLS CT, SAUKVILLE, WI 53080-1439","3603 RIVER HILLS CT, SAUKVILLE, WI 53080",TRUE
"3606 N 64TH ST, MILWAUKEE, WI 53216-2727","3606 N 64TH ST, MILWAUKEE, WI 53216",TRUE
"3606 N 64TH, MILWAUKEE, WI 53216","3606 N 64TH ST, MILWAUKEE, WI 53216",TRUE
"3606 N. 64TH ST, MILWAUKEE, WI 53216","3606 N 64TH ST, MILWAUKEE, WI 53216",TRUE
"3606 N. 64TH STREET, MILWAUKEE, WI 53216","3606 N 64TH ST, MILWAUKEE, WI 53216",TRUE
"3606 NORTH 64TH STREET, MILWAUKEE, WI 53216","3606 N 64TH ST, MILWAUKEE, WI 53216",TRUE
"3606 W HAVEN CT, MEQUON, WI 53092","3606 W HAVEN CT, MEQUON, WI 53092",TRUE
"3609 N 11TH ST, MILWAUKEE, WI 53206","3609 N 11TH ST, MILWAUKEE, WI 53206",TRUE
"3610 N OAKLAND AVE, MILWAUKEE, WI 53211-2267","3610 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3610 N OAKLAND AVE, SHOREWOOD, WI 53211-2267","3610 N OAKLAND AVE, MILWAUKEE, WI 53211",TRUE
"3611 N 1ST ST, MILWAUKEE, WI 53212-1504","3611 N 1ST ST, MILWAUKEE, WI 53212",TRUE
"3612 N 41 st St., Milwaukee, WI 53216","3612 N 41ST ST, MILWAUKEE, WI 53216",TRUE
"3612 N 41ST STREET, MILWAUKEE, WI 53216","3612 N 41ST ST, MILWAUKEE, WI 53216",TRUE
"3614 W NORTH AVE, MILWAUKEE, WI 53208","3614 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"3615 W CENTRAL AVE, FRANKLIN, WI 53132","3615 W CENTRAL AVE, FRANKLIN, WI 53132",TRUE
"3616 W NATIONAL AVE, STE 101, MILWAUKEE, WI 53215-1027","3616 W NATIONAL AVE, STE 101, MILWAUKEE, WI 53215",TRUE
"3618 W PIERCE ST, STE 250, MILWAUKEE, WI 53215-1055","3618 W PIERCE ST, STE 250, MILWAUKEE, WI 53215",TRUE
"3622 WEST VILLARD AVENUE, MILWAUKEE, WI 53209","3622 W VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3624 W SILVER SPRING DR, MILWAUKEE, WI 53209-4038","3624 W SILVER SPRING DR, MILWAUKEE, WI 53209",TRUE
"363 SWITCH GRASS CT, HARTLAND, WI 53029","363 SWITCH GRASS CT, HARTLAND, WI 53029",TRUE
"3630 W. GALENA ST, MILWAUKEE, WI 53208","3630 W GALENA ST, MILWAUKEE, WI 53208",TRUE
"3630 W. GALENA ST., MILWAUKEE, WI 53208","3630 W GALENA ST, MILWAUKEE, WI 53208",TRUE
"3631 S ELLEN ST, SAINT FRANCIS, WI 53235","3631 S ELLEN ST, SAINT FRANCIS, WI 53235",TRUE
"3631 S Ellen St, Saint Francis, WI 53235","3631 S ELLEN ST, SAINT FRANCIS, WI 53235",TRUE
"3634 E BOTTSFORD AVE, CUDAHY, WI 53110","3634 E BOTTSFORD AVE, CUDAHY, WI 53110",TRUE
"3634 E LUNHAM AVE, SAINT FRANCIS, WI 53235-5943","3634 E LUNHAM AVE, SAINT FRANCIS, WI 53235",TRUE
"3637 MILANO CT #8, MIDDLETON, WI 53562","3637 MILANO CT, APT 8, MIDDLETON, WI 53562",TRUE
"3640 W ROGERS AT, MILWAUKEE, WI 53215","3640 W ROGERS ST, MILWAUKEE, WI 53215",TRUE
"3640 W ROGERS ST, MILWAUKEE, WI 53215","3640 W ROGERS ST, MILWAUKEE, WI 53215",TRUE
"3647 S CHASE AVE, MILWAUKEE, WI 53207","3647 S CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3647 S CHASE AVE, MILWAUKEE, WI 53207-3361","3647 S CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3647 S CHASE, MILWAUKEE, WI 53207","3647 S CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3647 S Chase ave, Milwaukee, wi 53207","3647 S CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3647 s chase, Milwaukee, wi 53207","3647 S CHASE AVE, MILWAUKEE, WI 53207",TRUE
"3666 SOUTH 89TH STREET, MILWAUKEE, WI 53228","3666 S 89TH ST, MILWAUKEE, WI 53228",TRUE
"3666 South 89th Street, Milwaukee, WI 53228","3666 S 89TH ST, MILWAUKEE, WI 53228",TRUE
"3671 S 34TH ST, GREENFIELD, WI 53221","3671 S 34TH ST, MILWAUKEE, WI 53221",TRUE
"3680 S 60TH ST, MILWAUKEE, WI 53220-1304","3680 S 60TH ST, MILWAUKEE, WI 53220",TRUE
"3705 S 3RD ST, MILWAUKEE, WI 53207-3801","3705 S 3RD ST, MILWAUKEE, WI 53207",TRUE
"3710 W LINCOLN AVE, MILWAUKEE, WI 53215-2337","3710 W LINCOLN AVE, MILWAUKEE, WI 53215",TRUE
"3711 W LISBON AVE, MILWAUKEE, WI 53208","3711 W LISBON AVE, MILWAUKEE, WI 53208",TRUE
"3713 S 14TH ST, MILWAUKEE, WI 53221-1643","3713 S 14TH ST, MILWAUKEE, WI 53221",TRUE
"3715 W MILLER LN, MILWAUKEE, WI 53208-3116","3715 W MILLER LN, MILWAUKEE, WI 53208",TRUE
"3717 N 92ND ST, MILWAUKEE, WI 53222","3717 N 92ND ST, MILWAUKEE, WI 53222",TRUE
"3717 N 92ND ST, MILWAUKEE, WI 53222-2501","3717 N 92ND ST, MILWAUKEE, WI 53222",TRUE
"3717 N 92nd St, Milwaukee, WI 53222-2501","3717 N 92ND ST, MILWAUKEE, WI 53222",TRUE
"3717 W ALLERTON AVE, GREENFIELD, WI 53221-2071","3717 W ALLERTON AVE, MILWAUKEE, WI 53221",TRUE
"3719 N 61ST ST, MILWAUKEE, WI 53216","3719 N 61ST ST, MILWAUKEE, WI 53216",TRUE
"3719 W ALLERTON AVE, GREENFIELD, WI 53221-2071","3719 W ALLERTON AVE, MILWAUKEE, WI 53221",TRUE
"3720 N FRATNEY ST, APT 2K, MILWAUKEE, WI 53212-1773","3720 N FRATNEY ST, APT 2K, MILWAUKEE, WI 53212",TRUE
"3721 S OAKBROOK DR, MILWAUKEE, WI 53228-1363","3721 S OAKBROOK DR, MILWAUKEE, WI 53228",TRUE
"3721 W MICHIGAN ST, MILWAUKEE, WI 53208-3714","3721 W MICHIGAN ST, MILWAUKEE, WI 53208",TRUE
"3725 MOUNTAIN DR, BROOKFIELD, WI 53045","3725 MOUNTAIN DR, BROOKFIELD, WI 53045",TRUE
"3725 MOUNTAIN DR, BROOKFIELD, WI 53045-1442","3725 MOUNTAIN DR, BROOKFIELD, WI 53045",TRUE
"3727 W VILLARD AVE, MILWAUKEE, WI 53209","3727 W VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3727 W VILLARD AVE, MILWAUKEE, WI 53209-4715","3727 W VILLARD AVE, MILWAUKEE, WI 53209",TRUE
"3727 W WISCONSIN AVE, MILWAUKEE, WI 53208","3727 W WISCONSIN AVE, MILWAUKEE, WI 53208",TRUE
"3728 N. 27TH ST, MILWAUKEE, WI 53216","3728 N 27TH ST, MILWAUKEE, WI 53216",TRUE
"3728 W VLIET ST, MILWAUKEE, WI 53208","3728 W VLIET ST, MILWAUKEE, WI 53208",TRUE
"3729 W NATIONAL AVE, PH, MILWAUKEE, WI 53215","3729 W NATIONAL AVE, MILWAUKEE, WI 53215",TRUE
"3729 W. NATIONAL AVE, PH, MILWAUKEE, WI 53215","3729 W NATIONAL AVE, MILWAUKEE, WI 53215",TRUE
"3733 W NORTH AVENUE, MILWAUKEE, WI 53208","3733 W NORTH AVE, MILWAUKEE, WI 53208",TRUE
"3738 S 19TH ST, MILWAUKEE, WI 53221","3738 S 19TH ST, MILWAUKEE, WI 53221",TRUE
"3738 S 19TH ST, MILWAUKEE, WI 53221-1506","3738 S 19TH ST, MILWAUKEE, WI 53221",TRUE
"3738 S 21ST ST, MILWAUKEE, WI 53221","3738 S 21ST ST, MILWAUKEE, WI 53221",TRUE
"3740 CRESCENT CT, BROOKFIELD, WI 53005","3740 CRESCENT CT, BROOKFIELD, WI 53005",TRUE
"3745 S 16TH ST, MILWAUKEE, WI 53221-1621","3745 S 16TH ST, MILWAUKEE, WI 53221",TRUE
"3755 S 84TH ST, MILWAUKEE, WI 53228-1703","3755 S 84TH ST, MILWAUKEE, WI 53228",TRUE
"3755 S 84TH STREET, MILWAUKEE, WI 53228","3755 S 84TH ST, MILWAUKEE, WI 53228",TRUE
"3755 S 84TH, MILWAUKEE, WI 53228","3755 S 84TH ST, MILWAUKEE, WI 53228",TRUE
"3755 S. 47TH ST., MILWAUKEE, WI 53220","3755 S 47TH ST, MILWAUKEE, WI 53220",TRUE
"3759 N 88TH ST UNIT 106, MILWAUKEE, WI 53222","3759 N 88TH ST, APT 106, MILWAUKEE, WI 53222",TRUE
"376 SCHINDLER DR, KIMBERLY, WI 54136","376 SCHINDLER DR, KIMBERLY, WI 54136",TRUE
"376 SCHINDLER DR., KIMBERLY, WI 54136","376 SCHINDLER DR, KIMBERLY, WI 54136",TRUE
"3764 S 96TH ST, MILWAUKEE, WI 53228-1439","3764 S 96TH ST, MILWAUKEE, WI 53228",TRUE
"3764 S. 96TH ST, MILWAUKEE, WI 53228","3764 S 96TH ST, MILWAUKEE, WI 53228",TRUE
"3764 S. 96TH ST, MILWAUKEE, WI 53228-1439","3764 S 96TH ST, MILWAUKEE, WI 53228",TRUE
"3765 S 58TH ST, MILWAUKEE, WI 53220-2052","3765 S 58TH ST, MILWAUKEE, WI 53220",TRUE
"3768 N 3RD ST, MILWAUKEE, WI 53212","3768 N 3RD ST, MILWAUKEE, WI 53212",TRUE
"3768 N 3RD ST, MILWAUKEE, WI 53212-4112","3768 N 3RD ST, MILWAUKEE, WI 53212",TRUE
"3770 N 97TH ST, MILWAUKEE, WI 53222-2629","3770 N 97TH ST, MILWAUKEE, WI 53222",TRUE
"380 SHEFFIELD DR, BROOKFIELD, WI 53005-7926","380 SHEFFIELD DR, BROOKFIELD, WI 53005",TRUE
"3801 MONARCH DR, STE. 1C, RACINE, WI 53406","3801 MONARCH DR, STE 1C, RACINE, WI 53406",TRUE
"3801 W VLIET ST, MILWAUKEE, WI 53208","3801 W VLIET ST, MILWAUKEE, WI 53208",TRUE
"3805 W MICHIGAN ST, MILWAUKEE, WI 53208","3805 W MICHIGAN ST, MILWAUKEE, WI 53208",TRUE
"3806 N 41ST ST, MILWAUKEE, WI 53216-3031","3806 N 41ST ST, MILWAUKEE, WI 53216",TRUE
"3808 W ELM ST, MILWAUKEE, WI 53209","3808 W ELM ST, MILWAUKEE, WI 53209",TRUE
"3808 W ELM ST, MILWAUKEE, WI 53209-3031","3808 W ELM ST, MILWAUKEE, WI 53209",TRUE
"3814 W CENTER ST, MILWAUKEE, WI 53210-2554","3814 W CENTER ST, MILWAUKEE, WI 53210",TRUE
"3815 S. OTHELLO ST. STE 100-148, SEATTLE, WA 98118","3815 S OTHELLO ST, STE 148, SEATTLE, WA 98118",TRUE
"3816 N 60TH ST, MILWAUKEE, WI 53216-2133","3816 N 60TH ST, MILWAUKEE, WI 53216",TRUE
"3816 W WISCONSIN AVE, MILWAUKEE, WI 53208-3154","3816 W WISCONSIN AVE, MILWAUKEE, WI 53208",TRUE
"3822 N 12TH ST, SHEBOYGAN, WI 53083-3011","3822 N 12TH ST, SHEBOYGAN, WI 53083",TRUE
"3822 W HOPE AVE, MILWAUKEE, WI 53216-1735","3822 W HOPE AVE, MILWAUKEE, WI 53216",TRUE
"3823 S 17TH ST, MILWAUKEE, WI 53221","3823 S 17TH ST, MILWAUKEE, WI 53221",TRUE
"3828 N 77TH ST, MILWAUKEE, WI 53222","3828 N 77TH ST, MILWAUKEE, WI 53222",TRUE
"3830 RICHLAND PKWY, UNIT 209, BROOKFIELD, WI 53045-5198","3830 RICHLAND PKWY, UNIT 209, BROOKFIELD, WI 53045",TRUE
"3835 N 6TH ST, MILWAUKEE, WI 53212-1137","3835 N 6TH ST, MILWAUKEE, WI 53212",TRUE
"3842 N SHERMAN BLVD, MILWAUKEE, WI 53216-2447","3842 N SHERMAN BLVD, MILWAUKEE, WI 53216",TRUE
"3846 S LAKE DR, SAINT FRANCIS, WI 53235-5229","3846 S LAKE DR, SAINT FRANCIS, WI 53235",TRUE
"3849 S.97TH ST., MILWAUKEE, WI 53228","3849 S 97TH ST, MILWAUKEE, WI 53228",TRUE
"3860 N 55TH ST, MILWAUKEE, WI 53216-2210","3860 N 55TH ST, MILWAUKEE, WI 53216",TRUE
"3860 N 55TH STR, MILWAUKEE, WI 53216","3860 N 55TH ST, MILWAUKEE, WI 53216",TRUE
"3863 N 101ST ST, WAUWATOSA, WI 53222","3863 N 101ST ST, MILWAUKEE, WI 53222",TRUE
"3863 N 101st St, Wauwatosa, WI 53222","3863 N 101ST ST, MILWAUKEE, WI 53222",TRUE
"3866 N 54TH BLVD, MILWAUKEE, WI 53216-2206","3866 N 54TH BLVD, MILWAUKEE, WI 53216",TRUE
"3872 N FRATNEY ST, MILWAUKEE, WI 53212","3872 N FRATNEY ST, MILWAUKEE, WI 53212",TRUE
"3872 N TEUTONIA, MILWAUKEE, WI 53206","3872 N TEUTONIA AVE, MILWAUKEE, WI 53206",TRUE
"3878 N 7TH ST, MILWAUKEE, WI 53212-1173","3878 N 7TH ST, MILWAUKEE, WI 53212",TRUE
"3880 S 104TH ST, GREENFIELD, WI 53228-1306","3880 S 104TH ST, MILWAUKEE, WI 53228",TRUE
"3880 S 104TH ST, MILWAUKEE, WI 53228-1306","3880 S 104TH ST, MILWAUKEE, WI 53228",TRUE
"3881 N 25TH ST, MILWAUKEE, WI 53206-1402","3881 N 25TH ST, MILWAUKEE, WI 53206",TRUE
"3891 N SHERMAN BLVD, MILWAUKEE, WI 53216-2446","3891 N SHERMAN BLVD, MILWAUKEE, WI 53216",TRUE
"3895 WESTWOOD CT, BROOKFIELD, WI 53005-2368","3895 WESTWOOD CT, BROOKFIELD, WI 53005",TRUE
"3900 N ESTABROOK PKWY, UNIT 136, SHOREWOOD, WI 53211-1831","3900 N ESTABROOK PKWY, UNIT 136, MILWAUKEE, WI 53211",TRUE
